parameter,value,MCMCprob
expPragFlip,false,6.894061344476109e-95
alpha,9.1,0.000033861658008036574
beta,0.6,0.000033861658008036574
expPragFlip,true,0.000033861658008036574
alpha,9.1,2.3407608436536317e-95
beta,0.575,2.3407608436536317e-95
expPragFlip,false,2.3407608436536317e-95
alpha,9.1,0.00010256808688206045
beta,0.575,0.00010256808688206045
expPragFlip,true,0.00010256808688206045
alpha,9.1,6.418137903348186e-96
beta,0.55,6.418137903348186e-96
expPragFlip,false,6.418137903348186e-96
alpha,9.1,0.0002460235719962218
beta,0.55,0.0002460235719962218
expPragFlip,true,0.0002460235719962218
alpha,9.1,1.4274686824392721e-96
beta,0.525,1.4274686824392721e-96
expPragFlip,false,1.4274686824392721e-96
alpha,9.1,0.0004652314972976105
beta,0.525,0.0004652314972976105
expPragFlip,true,0.0004652314972976105
alpha,9.1,2.584085952800507e-97
beta,0.5,2.584085952800507e-97
expPragFlip,false,2.584085952800507e-97
alpha,9.1,0.000690619808318409
beta,0.5,0.000690619808318409
expPragFlip,true,0.000690619808318409
alpha,9.1,3.816671327745964e-98
beta,0.475,3.816671327745964e-98
expPragFlip,false,3.816671327745964e-98
alpha,9.1,0.0008015475743319233
beta,0.475,0.0008015475743319233
expPragFlip,true,0.0008015475743319233
alpha,9.1,4.606333497834976e-99
beta,0.45,4.606333497834976e-99
expPragFlip,false,4.606333497834976e-99
alpha,9.1,0.0007245746871599329
beta,0.45,0.0007245746871599329
expPragFlip,true,0.0007245746871599329
alpha,9.1,4.5455597725936897e-100
beta,0.425,4.5455597725936897e-100
expPragFlip,false,4.5455597725936897e-100
alpha,9.1,0.0005083301246439375
beta,0.425,0.0005083301246439375
expPragFlip,true,0.0005083301246439375
alpha,9.1,3.666606266596453e-101
beta,0.4,3.666606266596453e-101
expPragFlip,false,3.666606266596453e-101
alpha,9.1,0.0002758412640350369
beta,0.4,0.0002758412640350369
expPragFlip,true,0.0002758412640350369
alpha,9.1,2.4147653480258224e-102
beta,0.375,2.4147653480258224e-102
expPragFlip,false,2.4147653480258224e-102
alpha,9.1,0.00011541131283512911
beta,0.375,0.00011541131283512911
expPragFlip,true,0.00011541131283512911
alpha,9.1,1.2956589165433574e-103
beta,0.35,1.2956589165433574e-103
expPragFlip,false,1.2956589165433574e-103
alpha,9.1,0.00003711930891557024
beta,0.35,0.00003711930891557024
expPragFlip,true,0.00003711930891557024
alpha,9.1,5.645806694993165e-105
beta,0.325,5.645806694993165e-105
expPragFlip,false,5.645806694993165e-105
alpha,9.1,0.000009150231415017549
beta,0.325,0.000009150231415017549
expPragFlip,true,0.000009150231415017549
alpha,9.1,1.989192908400759e-106
beta,0.3,1.989192908400759e-106
expPragFlip,false,1.989192908400759e-106
alpha,9.1,0.000001723682795868384
beta,0.3,0.000001723682795868384
expPragFlip,true,0.000001723682795868384
alpha,9.1,5.634140162569075e-108
beta,0.275,5.634140162569075e-108
expPragFlip,false,5.634140162569075e-108
alpha,9.1,2.473638396688955e-7
beta,0.275,2.473638396688955e-7
expPragFlip,true,2.473638396688955e-7
alpha,9.1,1.2732380690808948e-109
beta,0.25,1.2732380690808948e-109
expPragFlip,false,1.2732380690808948e-109
alpha,9.1,2.6953943424235538e-8
beta,0.25,2.6953943424235538e-8
expPragFlip,true,2.6953943424235538e-8
alpha,9.1,2.273443488519133e-111
beta,0.225,2.273443488519133e-111
expPragFlip,false,2.273443488519133e-111
alpha,9.1,2.221757133808522e-9
beta,0.225,2.221757133808522e-9
expPragFlip,true,2.221757133808522e-9
alpha,9.1,3.166635087064305e-113
beta,0.2,3.166635087064305e-113
expPragFlip,false,3.166635087064305e-113
alpha,9.1,1.3793956843100623e-10
beta,0.2,1.3793956843100623e-10
expPragFlip,true,1.3793956843100623e-10
alpha,9.1,3.382296216436417e-115
beta,0.175,3.382296216436417e-115
expPragFlip,false,3.382296216436417e-115
alpha,9.1,6.4177922380129105e-12
beta,0.175,6.4177922380129105e-12
expPragFlip,true,6.4177922380129105e-12
alpha,9.1,2.705164315319961e-117
beta,0.15,2.705164315319961e-117
expPragFlip,false,2.705164315319961e-117
alpha,9.1,2.2239472215380967e-13
beta,0.15,2.2239472215380967e-13
expPragFlip,true,2.2239472215380967e-13
alpha,9.1,1.564626136901843e-119
beta,0.125,1.564626136901843e-119
expPragFlip,false,1.564626136901843e-119
alpha,9.1,5.697414644977305e-15
beta,0.125,5.697414644977305e-15
expPragFlip,true,5.697414644977305e-15
alpha,9.1,6.193048125174318e-122
beta,0.1,6.193048125174318e-122
expPragFlip,false,6.193048125174318e-122
alpha,9.1,1.0693824206149457e-16
beta,0.1,1.0693824206149457e-16
expPragFlip,true,1.0693824206149457e-16
alpha,9.1,1.5209173598735242e-124
beta,0.075,1.5209173598735242e-124
expPragFlip,false,1.5209173598735242e-124
alpha,9.1,1.4547142873665084e-18
beta,0.075,1.4547142873665084e-18
expPragFlip,true,1.4547142873665084e-18
alpha,9.1,1.8798223585782716e-127
beta,0.05,1.8798223585782716e-127
expPragFlip,false,1.8798223585782716e-127
alpha,9.1,1.4158033926792917e-20
beta,0.05,1.4158033926792917e-20
expPragFlip,true,1.4158033926792917e-20
alpha,9.1,6.217234236676101e-131
beta,0.025,6.217234236676101e-131
expPragFlip,false,6.217234236676101e-131
alpha,9.1,9.710421059180118e-23
beta,0.025,9.710421059180118e-23
expPragFlip,true,9.710421059180118e-23
alpha,9.1,1.825469282052849e-138
beta,0,1.825469282052849e-138
expPragFlip,false,1.825469282052849e-138
alpha,9.1,4.612420959328373e-25
beta,0,4.612420959328373e-25
expPragFlip,true,4.612420959328373e-25
alpha,9,6.600676508207464e-115
beta,1,6.600676508207464e-115
expPragFlip,false,6.600676508207464e-115
alpha,9,1.0256378304578152e-24
beta,1,1.0256378304578152e-24
expPragFlip,true,1.0256378304578152e-24
alpha,9,1.0542615981768286e-103
beta,0.975,1.0542615981768286e-103
expPragFlip,false,1.0542615981768286e-103
alpha,9,7.399838472538122e-23
beta,0.975,7.399838472538122e-23
expPragFlip,true,7.399838472538122e-23
alpha,9,3.830671062356322e-101
beta,0.95,3.830671062356322e-101
expPragFlip,false,3.830671062356322e-101
alpha,9,4.419375335655835e-21
beta,0.95,4.419375335655835e-21
expPragFlip,true,4.419375335655835e-21
alpha,9,2.646873660147384e-99
beta,0.925,2.646873660147384e-99
expPragFlip,false,2.646873660147384e-99
alpha,9,2.1904792455772776e-19
beta,0.925,2.1904792455772776e-19
expPragFlip,true,2.1904792455772776e-19
alpha,9,7.333287888717759e-98
beta,0.9,7.333287888717759e-98
expPragFlip,false,7.333287888717759e-98
alpha,9,9.02448307658651e-18
beta,0.9,9.02448307658651e-18
expPragFlip,true,9.02448307658651e-18
alpha,9,1.0587983179761416e-96
beta,0.875,1.0587983179761416e-96
expPragFlip,false,1.0587983179761416e-96
alpha,9,3.091838919441305e-16
beta,0.875,3.091838919441305e-16
expPragFlip,true,3.091838919441305e-16
alpha,9,9.095582508782841e-96
beta,0.85,9.095582508782841e-96
expPragFlip,false,9.095582508782841e-96
alpha,9,8.804209052093525e-15
beta,0.85,8.804209052093525e-15
expPragFlip,true,8.804209052093525e-15
alpha,9,5.038303953889743e-95
beta,0.825,5.038303953889743e-95
expPragFlip,false,5.038303953889743e-95
alpha,9,2.0806787125311328e-13
beta,0.825,2.0806787125311328e-13
expPragFlip,true,2.0806787125311328e-13
alpha,9,1.900203635211638e-94
beta,0.8,1.900203635211638e-94
expPragFlip,false,1.900203635211638e-94
alpha,9,4.071567707082121e-12
beta,0.8,4.071567707082121e-12
expPragFlip,true,4.071567707082121e-12
alpha,9,5.075724657166167e-94
beta,0.775,5.075724657166167e-94
expPragFlip,false,5.075724657166167e-94
alpha,9,6.577350070467942e-11
beta,0.775,6.577350070467942e-11
expPragFlip,true,6.577350070467942e-11
alpha,9,9.893969616687841e-94
beta,0.75,9.893969616687841e-94
expPragFlip,false,9.893969616687841e-94
alpha,9,8.739950218954157e-10
beta,0.75,8.739950218954157e-10
expPragFlip,true,8.739950218954157e-10
alpha,9,1.4407714405191597e-93
beta,0.725,1.4407714405191597e-93
expPragFlip,false,1.4407714405191597e-93
alpha,9,9.51421641135423e-9
beta,0.725,9.51421641135423e-9
expPragFlip,true,9.51421641135423e-9
alpha,9,1.5970568638225325e-93
beta,0.7,1.5970568638225325e-93
expPragFlip,false,1.5970568638225325e-93
alpha,9,8.44763562078687e-8
beta,0.7,8.44763562078687e-8
expPragFlip,true,8.44763562078687e-8
alpha,9,1.3682590491357685e-93
beta,0.675,1.3682590491357685e-93
expPragFlip,false,1.3682590491357685e-93
alpha,9,6.089621579254801e-7
beta,0.675,6.089621579254801e-7
expPragFlip,true,6.089621579254801e-7
alpha,9,9.174240285140359e-94
beta,0.65,9.174240285140359e-94
expPragFlip,false,9.174240285140359e-94
alpha,9,0.0000035471359143200573
beta,0.65,0.0000035471359143200573
expPragFlip,true,0.0000035471359143200573
alpha,9,4.864073578508762e-94
beta,0.625,4.864073578508762e-94
expPragFlip,false,4.864073578508762e-94
alpha,9,0.000016615607704690338
beta,0.625,0.000016615607704690338
expPragFlip,true,0.000016615607704690338
alpha,9,2.0565709652066847e-94
beta,0.6,2.0565709652066847e-94
expPragFlip,false,2.0565709652066847e-94
alpha,9,0.00006229184822946683
beta,0.6,0.00006229184822946683
expPragFlip,true,0.00006229184822946683
alpha,9,6.98264013889347e-95
beta,0.575,6.98264013889347e-95
expPragFlip,false,6.98264013889347e-95
alpha,9,0.00018602816060794201
beta,0.575,0.00018602816060794201
expPragFlip,true,0.00018602816060794201
alpha,9,1.9145705361409776e-95
beta,0.55,1.9145705361409776e-95
expPragFlip,false,1.9145705361409776e-95
alpha,9,0.0004405183106188036
beta,0.55,0.0004405183106188036
expPragFlip,true,0.0004405183106188036
alpha,9,4.258280966413469e-96
beta,0.525,4.258280966413469e-96
expPragFlip,false,4.258280966413469e-96
alpha,9,0.0008234899356381068
beta,0.525,0.0008234899356381068
expPragFlip,true,0.0008234899356381068
alpha,9,7.708784395161659e-97
beta,0.5,7.708784395161659e-97
expPragFlip,false,7.708784395161659e-97
alpha,9,0.001210077292126428
beta,0.5,0.001210077292126428
expPragFlip,true,0.001210077292126428
alpha,9,1.1386257170661617e-97
beta,0.475,1.1386257170661617e-97
expPragFlip,false,1.1386257170661617e-97
alpha,9,0.0013921030880667275
beta,0.475,0.0013921030880667275
expPragFlip,true,0.0013921030880667275
alpha,9,1.3742802669464667e-98
beta,0.45,1.3742802669464667e-98
expPragFlip,false,1.3742802669464667e-98
alpha,9,0.0012490363196923176
beta,0.45,0.0012490363196923176
expPragFlip,true,0.0012490363196923176
alpha,9,1.356244352729089e-99
beta,0.425,1.356244352729089e-99
expPragFlip,false,1.356244352729089e-99
alpha,9,0.0008708970282576043
beta,0.425,0.0008708970282576043
expPragFlip,true,0.0008708970282576043
alpha,9,1.0940901223009005e-100
beta,0.4,1.0940901223009005e-100
expPragFlip,false,1.0940901223009005e-100
alpha,9,0.0004703108764988153
beta,0.4,0.0004703108764988153
expPragFlip,true,0.0004703108764988153
alpha,9,7.206270032180847e-102
beta,0.375,7.206270032180847e-102
expPragFlip,false,7.206270032180847e-102
alpha,9,0.0001960879708822236
beta,0.375,0.0001960879708822236
expPragFlip,true,0.0001960879708822236
alpha,9,3.867076792521795e-103
beta,0.35,3.867076792521795e-103
expPragFlip,false,3.867076792521795e-103
alpha,9,0.00006292853972958083
beta,0.35,0.00006292853972958083
expPragFlip,true,0.00006292853972958083
alpha,9,1.6853339713203487e-104
beta,0.325,1.6853339713203487e-104
expPragFlip,false,1.6853339713203487e-104
alpha,9,0.000015498541903544823
beta,0.325,0.000015498541903544823
expPragFlip,true,0.000015498541903544823
alpha,9,5.939067572861868e-106
beta,0.3,5.939067572861868e-106
expPragFlip,false,5.939067572861868e-106
alpha,9,0.0000029207318651032157
beta,0.3,0.0000029207318651032157
expPragFlip,true,0.0000029207318651032157
alpha,9,1.682545933097724e-107
beta,0.275,1.682545933097724e-107
expPragFlip,false,1.682545933097724e-107
alpha,9,4.1986655684666196e-7
beta,0.275,4.1986655684666196e-7
expPragFlip,true,4.1986655684666196e-7
alpha,9,3.803360925037992e-109
beta,0.25,3.803360925037992e-109
expPragFlip,false,3.803360925037992e-109
alpha,9,4.58887119123311e-8
beta,0.25,4.58887119123311e-8
expPragFlip,true,4.58887119123311e-8
alpha,9,6.793405225409548e-111
beta,0.225,6.793405225409548e-111
expPragFlip,false,6.793405225409548e-111
alpha,9,3.7989313054874205e-9
beta,0.225,3.7989313054874205e-9
expPragFlip,true,3.7989313054874205e-9
alpha,9,9.466352567517195e-113
beta,0.2,9.466352567517195e-113
expPragFlip,false,9.466352567517195e-113
alpha,9,2.372008479593198e-10
beta,0.2,2.372008479593198e-10
expPragFlip,true,2.372008479593198e-10
alpha,9,1.011643892616025e-114
beta,0.175,1.011643892616025e-114
expPragFlip,false,1.011643892616025e-114
alpha,9,1.1113995211486369e-11
beta,0.175,1.1113995211486369e-11
expPragFlip,true,1.1113995211486369e-11
alpha,9,8.096823199613332e-117
beta,0.15,8.096823199613332e-117
expPragFlip,false,8.096823199613332e-117
alpha,9,3.884026590052439e-13
beta,0.15,3.884026590052439e-13
expPragFlip,true,3.884026590052439e-13
alpha,9,4.687618468363959e-119
beta,0.125,4.687618468363959e-119
expPragFlip,false,4.687618468363959e-119
alpha,9,1.0049813156906365e-14
beta,0.125,1.0049813156906365e-14
expPragFlip,true,1.0049813156906365e-14
alpha,9,1.8580860410995062e-121
beta,0.1,1.8580860410995062e-121
expPragFlip,false,1.8580860410995062e-121
alpha,9,1.9082501801396134e-16
beta,0.1,1.9082501801396134e-16
expPragFlip,true,1.9082501801396134e-16
alpha,9,4.57380246122438e-124
beta,0.075,4.57380246122438e-124
expPragFlip,false,4.57380246122438e-124
alpha,9,2.630722231708675e-18
beta,0.075,2.630722231708675e-18
expPragFlip,true,2.630722231708675e-18
alpha,9,5.6787309722312336e-127
beta,0.05,5.6787309722312336e-127
expPragFlip,false,5.6787309722312336e-127
alpha,9,2.5999786454896038e-20
beta,0.05,2.5999786454896038e-20
expPragFlip,true,2.5999786454896038e-20
alpha,9,1.9024061529877533e-130
beta,0.025,1.9024061529877533e-130
expPragFlip,false,1.9024061529877533e-130
alpha,9,1.815027842409979e-22
beta,0.025,1.815027842409979e-22
expPragFlip,true,1.815027842409979e-22
alpha,9,8.44302849141796e-138
beta,0,8.44302849141796e-138
expPragFlip,false,8.44302849141796e-138
alpha,9,8.798945370533198e-25
beta,0,8.798945370533198e-25
expPragFlip,true,8.798945370533198e-25
alpha,8.9,3.0626390138385585e-114
beta,1,3.0626390138385585e-114
expPragFlip,false,3.0626390138385585e-114
alpha,8.9,2.65273492142254e-24
beta,1,2.65273492142254e-24
expPragFlip,true,2.65273492142254e-24
alpha,8.9,3.156302323058851e-103
beta,0.975,3.156302323058851e-103
expPragFlip,false,3.156302323058851e-103
alpha,8.9,1.8555112020878354e-22
beta,0.975,1.8555112020878354e-22
expPragFlip,true,1.8555112020878354e-22
alpha,8.9,1.1452841816532704e-100
beta,0.95,1.1452841816532704e-100
expPragFlip,false,1.1452841816532704e-100
alpha,8.9,1.0755476923738248e-20
beta,0.95,1.0755476923738248e-20
expPragFlip,true,1.0755476923738248e-20
alpha,8.9,7.908304904065034e-99
beta,0.925,7.908304904065034e-99
expPragFlip,false,7.908304904065034e-99
alpha,8.9,5.179048498120288e-19
beta,0.925,5.179048498120288e-19
expPragFlip,true,5.179048498120288e-19
alpha,8.9,2.1900429918466323e-97
beta,0.9,2.1900429918466323e-97
expPragFlip,false,2.1900429918466323e-97
alpha,8.9,2.074631837993241e-17
beta,0.9,2.074631837993241e-17
expPragFlip,true,2.074631837993241e-17
alpha,8.9,3.160945133984798e-96
beta,0.875,3.160945133984798e-96
expPragFlip,false,3.160945133984798e-96
alpha,8.9,6.916419874575179e-16
beta,0.875,6.916419874575179e-16
expPragFlip,true,6.916419874575179e-16
alpha,8.9,2.7146456950569467e-95
beta,0.85,2.7146456950569467e-95
expPragFlip,false,2.7146456950569467e-95
alpha,8.9,1.9179138855025652e-14
beta,0.85,1.9179138855025652e-14
expPragFlip,true,1.9179138855025652e-14
alpha,8.9,1.5033731551916675e-94
beta,0.825,1.5033731551916675e-94
expPragFlip,false,1.5033731551916675e-94
alpha,8.9,4.417255319765947e-13
beta,0.825,4.417255319765947e-13
expPragFlip,true,4.417255319765947e-13
alpha,8.9,5.668896339760339e-94
beta,0.8,5.668896339760339e-94
expPragFlip,false,5.668896339760339e-94
alpha,8.9,8.430827924776567e-12
beta,0.8,8.430827924776567e-12
expPragFlip,true,8.430827924776567e-12
alpha,8.9,1.5139988128802673e-93
beta,0.775,1.5139988128802673e-93
expPragFlip,false,1.5139988128802673e-93
alpha,8.9,1.3295330801791693e-10
beta,0.775,1.3295330801791693e-10
expPragFlip,true,1.3295330801791693e-10
alpha,8.9,2.9507899143446954e-93
beta,0.75,2.9507899143446954e-93
expPragFlip,false,2.9507899143446954e-93
alpha,8.9,1.7262598171411358e-9
beta,0.75,1.7262598171411358e-9
expPragFlip,true,1.7262598171411358e-9
alpha,8.9,4.296479343213062e-93
beta,0.725,4.296479343213062e-93
expPragFlip,false,4.296479343213062e-93
alpha,8.9,1.8380651010620005e-8
beta,0.725,1.8380651010620005e-8
expPragFlip,true,1.8380651010620005e-8
alpha,8.9,4.762078553436833e-93
beta,0.7,4.762078553436833e-93
expPragFlip,false,4.762078553436833e-93
alpha,8.9,1.5980352777457603e-7
beta,0.7,1.5980352777457603e-7
expPragFlip,true,1.5980352777457603e-7
alpha,8.9,4.079536990352496e-93
beta,0.675,4.079536990352496e-93
expPragFlip,false,4.079536990352496e-93
alpha,8.9,0.0000011292896487916413
beta,0.675,0.0000011292896487916413
expPragFlip,true,0.0000011292896487916413
alpha,8.9,2.7351823000585723e-93
beta,0.65,2.7351823000585723e-93
expPragFlip,false,2.7351823000585723e-93
alpha,8.9,0.000006456257874376158
beta,0.65,0.000006456257874376158
expPragFlip,true,0.000006456257874376158
alpha,8.9,1.4500959874430872e-93
beta,0.625,1.4500959874430872e-93
expPragFlip,false,1.4500959874430872e-93
alpha,8.9,0.000029720113324073128
beta,0.625,0.000029720113324073128
expPragFlip,true,0.000029720113324073128
alpha,8.9,6.130943342596378e-94
beta,0.6,6.130943342596378e-94
expPragFlip,false,6.130943342596378e-94
alpha,8.9,0.00010963635207624338
beta,0.6,0.00010963635207624338
expPragFlip,true,0.00010963635207624338
alpha,8.9,2.0815968331357364e-94
beta,0.575,2.0815968331357364e-94
expPragFlip,false,2.0815968331357364e-94
alpha,8.9,0.0003225968801797945
beta,0.575,0.0003225968801797945
expPragFlip,true,0.0003225968801797945
alpha,8.9,5.707527174289585e-95
beta,0.55,5.707527174289585e-95
expPragFlip,false,5.707527174289585e-95
alpha,8.9,0.0007536688918312472
beta,0.55,0.0007536688918312472
expPragFlip,true,0.0007536688918312472
alpha,8.9,1.2694538981737824e-95
beta,0.525,1.2694538981737824e-95
expPragFlip,false,1.2694538981737824e-95
alpha,8.9,0.001391851209338113
beta,0.525,0.001391851209338113
expPragFlip,true,0.001391851209338113
alpha,8.9,2.298163999874408e-96
beta,0.5,2.298163999874408e-96
expPragFlip,false,2.298163999874408e-96
alpha,8.9,0.0020232614646323757
beta,0.5,0.0020232614646323757
expPragFlip,true,0.0020232614646323757
alpha,8.9,3.3946528381654104e-97
beta,0.475,3.3946528381654104e-97
expPragFlip,false,3.3946528381654104e-97
alpha,8.9,0.002305702326912701
beta,0.475,0.002305702326912701
expPragFlip,true,0.002305702326912701
alpha,8.9,4.097473126550454e-98
beta,0.45,4.097473126550454e-98
expPragFlip,false,4.097473126550454e-98
alpha,8.9,0.002052054757642454
beta,0.45,0.002052054757642454
expPragFlip,true,0.002052054757642454
alpha,8.9,4.044016320344056e-99
beta,0.425,4.044016320344056e-99
expPragFlip,false,4.044016320344056e-99
alpha,8.9,0.0014211863270257583
beta,0.425,0.0014211863270257583
expPragFlip,true,0.0014211863270257583
alpha,8.9,3.262651575511143e-100
beta,0.4,3.262651575511143e-100
expPragFlip,false,3.262651575511143e-100
alpha,8.9,0.0007633541168002254
beta,0.4,0.0007633541168002254
expPragFlip,true,0.0007633541168002254
alpha,8.9,2.149217062422771e-101
beta,0.375,2.149217062422771e-101
expPragFlip,false,2.149217062422771e-101
alpha,8.9,0.00031698078333177506
beta,0.375,0.00031698078333177506
expPragFlip,true,0.00031698078333177506
alpha,8.9,1.153494543050395e-102
beta,0.35,1.153494543050395e-102
expPragFlip,false,1.153494543050395e-102
alpha,8.9,0.00010145008434493438
beta,0.35,0.00010145008434493438
