parameter,value,MCMCprob
expPragFlip,false,8.469028494790443e-62
alpha,5.25,4.851355120226515e-22
beta,0,4.851355120226515e-22
expPragFlip,true,4.851355120226515e-22
alpha,5,2.955589152107738e-83
beta,1,2.955589152107738e-83
expPragFlip,false,2.955589152107738e-83
alpha,5,1.6350969768337237e-50
beta,1,1.6350969768337237e-50
expPragFlip,true,1.6350969768337237e-50
alpha,5,1.714914488252609e-79
beta,0.95,1.714914488252609e-79
expPragFlip,false,1.714914488252609e-79
alpha,5,6.160996361341229e-46
beta,0.95,6.160996361341229e-46
expPragFlip,true,6.160996361341229e-46
alpha,5,5.55154160978099e-76
beta,0.9,5.55154160978099e-76
expPragFlip,false,5.55154160978099e-76
alpha,5,1.0856337331502386e-41
beta,0.9,1.0856337331502386e-41
expPragFlip,true,1.0856337331502386e-41
alpha,5,9.848157719571695e-73
beta,0.85,9.848157719571695e-73
expPragFlip,false,9.848157719571695e-73
alpha,5,9.033384315691867e-38
beta,0.85,9.033384315691867e-38
expPragFlip,true,9.033384315691867e-38
alpha,5,9.394273323622226e-70
beta,0.8,9.394273323622226e-70
expPragFlip,false,9.394273323622226e-70
alpha,5,3.584557001186187e-34
beta,0.8,3.584557001186187e-34
expPragFlip,true,3.584557001186187e-34
alpha,5,4.7236732192919225e-67
beta,0.75,4.7236732192919225e-67
expPragFlip,false,4.7236732192919225e-67
alpha,5,6.83074505937862e-31
beta,0.75,6.83074505937862e-31
expPragFlip,true,6.83074505937862e-31
alpha,5,1.2258666147689904e-64
beta,0.7,1.2258666147689904e-64
expPragFlip,false,1.2258666147689904e-64
alpha,5,6.2573203774328735e-28
beta,0.7,6.2573203774328735e-28
expPragFlip,true,6.2573203774328735e-28
alpha,5,1.6056500825416616e-62
beta,0.65,1.6056500825416616e-62
expPragFlip,false,1.6056500825416616e-62
alpha,5,2.7344885580883255e-25
beta,0.65,2.7344885580883255e-25
expPragFlip,true,2.7344885580883255e-25
alpha,5,1.0366690058830749e-60
beta,0.6,1.0366690058830749e-60
expPragFlip,false,1.0366690058830749e-60
alpha,5,5.597637374204773e-23
beta,0.6,5.597637374204773e-23
expPragFlip,true,5.597637374204773e-23
alpha,5,3.218041387044426e-59
beta,0.55,3.218041387044426e-59
expPragFlip,false,3.218041387044426e-59
alpha,5,5.2101644737161876e-21
beta,0.55,5.2101644737161876e-21
expPragFlip,true,5.2101644737161876e-21
alpha,5,4.6791077029372686e-58
beta,0.5,4.6791077029372686e-58
expPragFlip,false,4.6791077029372686e-58
alpha,5,2.1167733227979246e-19
beta,0.5,2.1167733227979246e-19
expPragFlip,true,2.1167733227979246e-19
alpha,5,3.1013850490539205e-57
beta,0.45,3.1013850490539205e-57
expPragFlip,false,3.1013850490539205e-57
alpha,5,3.570694158979823e-18
beta,0.45,3.570694158979823e-18
expPragFlip,true,3.570694158979823e-18
alpha,5,9.112086753984814e-57
beta,0.4,9.112086753984814e-57
expPragFlip,false,9.112086753984814e-57
alpha,5,2.3653837662139188e-17
beta,0.4,2.3653837662139188e-17
expPragFlip,true,2.3653837662139188e-17
alpha,5,1.1534127032604896e-56
beta,0.35,1.1534127032604896e-56
expPragFlip,false,1.1534127032604896e-56
alpha,5,5.813936249102846e-17
beta,0.35,5.813936249102846e-17
expPragFlip,true,5.813936249102846e-17
alpha,5,6.112979768436231e-57
beta,0.3,6.112979768436231e-57
expPragFlip,false,6.112979768436231e-57
alpha,5,5.027283784594154e-17
beta,0.3,5.027283784594154e-17
expPragFlip,true,5.027283784594154e-17
alpha,5,1.3188160928322533e-57
beta,0.25,1.3188160928322533e-57
expPragFlip,false,1.3188160928322533e-57
alpha,5,1.4594672614225232e-17
beta,0.25,1.4594672614225232e-17
expPragFlip,true,1.4594672614225232e-17
alpha,5,1.1270159531283568e-58
beta,0.2,1.1270159531283568e-58
expPragFlip,false,1.1270159531283568e-58
alpha,5,1.3666112270343663e-18
beta,0.2,1.3666112270343663e-18
expPragFlip,true,1.3666112270343663e-18
alpha,5,3.717633379487171e-60
beta,0.15,3.717633379487171e-60
expPragFlip,false,3.717633379487171e-60
alpha,5,3.980279028821224e-20
beta,0.15,3.980279028821224e-20
expPragFlip,true,3.980279028821224e-20
alpha,5,4.621965963189358e-62
beta,0.1,4.621965963189358e-62
expPragFlip,false,4.621965963189358e-62
alpha,5,3.473763337888052e-22
beta,0.1,3.473763337888052e-22
expPragFlip,true,3.473763337888052e-22
alpha,5,2.119907033355771e-64
beta,0.05,2.119907033355771e-64
expPragFlip,false,2.119907033355771e-64
alpha,5,8.70155711281073e-25
beta,0.05,8.70155711281073e-25
expPragFlip,true,8.70155711281073e-25
alpha,5,3.5213065100298346e-67
beta,0,3.5213065100298346e-67
expPragFlip,false,3.5213065100298346e-67
alpha,5,5.93852515707862e-28
beta,0,5.93852515707862e-28
expPragFlip,true,5.93852515707862e-28
alpha,4.75,4.443514606354909e-86
beta,1,4.443514606354909e-86
expPragFlip,false,4.443514606354909e-86
alpha,4.75,2.9298702744920975e-56
beta,1,2.9298702744920975e-56
expPragFlip,true,2.9298702744920975e-56
alpha,4.75,1.2427908154815546e-82
beta,0.95,1.2427908154815546e-82
expPragFlip,false,1.2427908154815546e-82
alpha,4.75,4.6838123781007134e-52
beta,0.95,4.6838123781007134e-52
expPragFlip,true,4.6838123781007134e-52
alpha,4.75,1.9928110738321378e-79
beta,0.9,1.9928110738321378e-79
expPragFlip,false,1.9928110738321378e-79
alpha,4.75,3.824275644449965e-48
beta,0.9,3.824275644449965e-48
expPragFlip,true,3.824275644449965e-48
alpha,4.75,1.8005075184106522e-76
beta,0.85,1.8005075184106522e-76
expPragFlip,false,1.8005075184106522e-76
alpha,4.75,1.594893583708265e-44
beta,0.85,1.594893583708265e-44
expPragFlip,true,1.594893583708265e-44
alpha,4.75,9.001666278094742e-74
beta,0.8,9.001666278094742e-74
expPragFlip,false,9.001666278094742e-74
alpha,4.75,3.3966225587321204e-41
beta,0.8,3.3966225587321204e-41
expPragFlip,true,3.3966225587321204e-41
alpha,4.75,2.443622300432912e-71
beta,0.75,2.443622300432912e-71
expPragFlip,false,2.443622300432912e-71
alpha,4.75,3.6842683228926823e-38
beta,0.75,3.6842683228926823e-38
expPragFlip,true,3.6842683228926823e-38
alpha,4.75,3.5313070274843724e-69
beta,0.7,3.5313070274843724e-69
expPragFlip,false,3.5313070274843724e-69
alpha,4.75,2.02089430185327e-35
beta,0.7,2.02089430185327e-35
expPragFlip,true,2.02089430185327e-35
alpha,4.75,2.660998854602352e-67
beta,0.65,2.660998854602352e-67
expPragFlip,false,2.660998854602352e-67
alpha,4.75,5.530519665877677e-33
beta,0.65,5.530519665877677e-33
expPragFlip,true,5.530519665877677e-33
alpha,4.75,1.0232736936922193e-65
beta,0.6,1.0232736936922193e-65
expPragFlip,false,1.0232736936922193e-65
alpha,4.75,7.392921279792931e-31
beta,0.6,7.392921279792931e-31
expPragFlip,true,7.392921279792931e-31
alpha,4.75,1.963540126429402e-64
beta,0.55,1.963540126429402e-64
expPragFlip,false,1.963540126429402e-64
alpha,4.75,4.686823927567746e-29
beta,0.55,4.686823927567746e-29
expPragFlip,true,4.686823927567746e-29
alpha,4.75,1.8370730997419356e-63
beta,0.5,1.8370730997419356e-63
expPragFlip,false,1.8370730997419356e-63
alpha,4.75,1.3572102535949911e-27
beta,0.5,1.3572102535949911e-27
expPragFlip,true,1.3572102535949911e-27
alpha,4.75,8.183343578616955e-63
beta,0.45,8.183343578616955e-63
expPragFlip,false,8.183343578616955e-63
alpha,4.75,1.7174111573524636e-26
beta,0.45,1.7174111573524636e-26
expPragFlip,true,1.7174111573524636e-26
alpha,4.75,1.694199762331759e-62
beta,0.4,1.694199762331759e-62
expPragFlip,false,1.694199762331759e-62
alpha,4.75,9.043099973478735e-26
beta,0.4,9.043099973478735e-26
expPragFlip,true,9.043099973478735e-26
alpha,4.75,1.5910689549425537e-62
beta,0.35,1.5910689549425537e-62
expPragFlip,false,1.5910689549425537e-62
alpha,4.75,1.8833709623008866e-25
beta,0.35,1.8833709623008866e-25
expPragFlip,true,1.8833709623008866e-25
alpha,4.75,6.616881002691799e-63
beta,0.3,6.616881002691799e-63
expPragFlip,false,6.616881002691799e-63
alpha,4.75,1.4759697892248762e-25
beta,0.3,1.4759697892248762e-25
expPragFlip,true,1.4759697892248762e-25
alpha,4.75,1.190289455048977e-63
beta,0.25,1.190289455048977e-63
expPragFlip,false,1.190289455048977e-63
alpha,4.75,4.1526273891067463e-26
beta,0.25,4.1526273891067463e-26
expPragFlip,true,4.1526273891067463e-26
alpha,4.75,9.055175505807458e-65
beta,0.2,9.055175505807458e-65
expPragFlip,false,9.055175505807458e-65
alpha,4.75,4.0154346743404816e-27
beta,0.2,4.0154346743404816e-27
expPragFlip,true,4.0154346743404816e-27
alpha,4.75,2.8522351783960625e-66
beta,0.15,2.8522351783960625e-66
expPragFlip,false,2.8522351783960625e-66
alpha,4.75,1.2806883196451863e-28
beta,0.15,1.2806883196451863e-28
expPragFlip,true,1.2806883196451863e-28
alpha,4.75,3.6481784737389738e-68
beta,0.1,3.6481784737389738e-68
expPragFlip,false,3.6481784737389738e-68
alpha,4.75,1.2936773908820118e-30
beta,0.1,1.2936773908820118e-30
expPragFlip,true,1.2936773908820118e-30
alpha,4.75,1.862272357419656e-70
beta,0.05,1.862272357419656e-70
expPragFlip,false,1.862272357419656e-70
alpha,4.75,3.968024356149697e-33
beta,0.05,3.968024356149697e-33
expPragFlip,true,3.968024356149697e-33
alpha,4.75,3.7377721232297857e-73
beta,0,3.7377721232297857e-73
expPragFlip,false,3.7377721232297857e-73
alpha,4.75,3.5327466675274895e-36
beta,0,3.5327466675274895e-36
expPragFlip,true,3.5327466675274895e-36
alpha,4.5,1.561122646117983e-89
beta,1,1.561122646117983e-89
expPragFlip,false,1.561122646117983e-89
alpha,4.5,9.789777867539715e-64
beta,1,9.789777867539715e-64
expPragFlip,true,9.789777867539715e-64
alpha,4.5,2.0367811585622343e-86
beta,0.95,2.0367811585622343e-86
expPragFlip,false,2.0367811585622343e-86
alpha,4.5,5.959991495402581e-60
beta,0.95,5.959991495402581e-60
expPragFlip,true,5.959991495402581e-60
alpha,4.5,1.5680613604768444e-83
beta,0.9,1.5680613604768444e-83
expPragFlip,false,1.5680613604768444e-83
alpha,4.5,2.0059830097502303e-56
beta,0.9,2.0059830097502303e-56
expPragFlip,true,2.0059830097502303e-56
alpha,4.5,7.007843774371716e-81
beta,0.85,7.007843774371716e-81
expPragFlip,false,7.007843774371716e-81
alpha,4.5,3.7051370817715292e-53
beta,0.85,3.7051370817715292e-53
expPragFlip,true,3.7051370817715292e-53
alpha,4.5,1.7875324734403504e-78
beta,0.8,1.7875324734403504e-78
expPragFlip,false,1.7875324734403504e-78
alpha,4.5,3.7257231327310264e-50
beta,0.8,3.7257231327310264e-50
expPragFlip,true,3.7257231327310264e-50
alpha,4.5,2.5571803856014915e-76
beta,0.75,2.5571803856014915e-76
expPragFlip,false,2.5571803856014915e-76
alpha,4.5,2.0194702354049478e-47
beta,0.75,2.0194702354049478e-47
expPragFlip,true,2.0194702354049478e-47
alpha,4.5,2.0148218221105808e-74
beta,0.7,2.0148218221105808e-74
expPragFlip,false,2.0148218221105808e-74
alpha,4.5,5.823115920699537e-45
beta,0.7,5.823115920699537e-45
expPragFlip,true,5.823115920699537e-45
alpha,4.5,8.581328155607134e-73
beta,0.65,8.581328155607134e-73
expPragFlip,false,8.581328155607134e-73
alpha,4.5,8.776241707678374e-43
beta,0.65,8.776241707678374e-43
expPragFlip,true,8.776241707678374e-43
alpha,4.5,1.9379834412052665e-71
beta,0.6,1.9379834412052665e-71
expPragFlip,false,1.9379834412052665e-71
alpha,4.5,6.756892582722357e-41
beta,0.6,6.756892582722357e-41
expPragFlip,true,6.756892582722357e-41
alpha,4.5,2.2753479329695674e-70
beta,0.55,2.2753479329695674e-70
expPragFlip,false,2.2753479329695674e-70
alpha,4.5,2.582602159797006e-39
beta,0.55,2.582602159797006e-39
expPragFlip,true,2.582602159797006e-39
alpha,4.5,1.3611500132028605e-69
beta,0.5,1.3611500132028605e-69
expPragFlip,false,1.3611500132028605e-69
alpha,4.5,4.736249558410339e-38
beta,0.5,4.736249558410339e-38
expPragFlip,true,4.736249558410339e-38
alpha,4.5,4.0651561292623195e-69
beta,0.45,4.0651561292623195e-69
expPragFlip,false,4.0651561292623195e-69
alpha,4.5,4.008714556666342e-37
beta,0.45,4.008714556666342e-37
expPragFlip,true,4.008714556666342e-37
alpha,4.5,5.938625728979893e-69
beta,0.4,5.938625728979893e-69
expPragFlip,false,5.938625728979893e-69
alpha,4.5,1.5009858275768696e-36
beta,0.4,1.5009858275768696e-36
expPragFlip,true,1.5009858275768696e-36
alpha,4.5,4.1583547734007095e-69
beta,0.35,4.1583547734007095e-69
expPragFlip,false,4.1583547734007095e-69
alpha,4.5,2.378627643194769e-36
beta,0.35,2.378627643194769e-36
expPragFlip,true,2.378627643194769e-36
alpha,4.5,1.368186268612607e-69
beta,0.3,1.368186268612607e-69
expPragFlip,false,1.368186268612607e-69
alpha,4.5,1.525826481141012e-36
beta,0.3,1.525826481141012e-36
expPragFlip,true,1.525826481141012e-36
alpha,4.5,2.0749500033588954e-70
beta,0.25,2.0749500033588954e-70
expPragFlip,false,2.0749500033588954e-70
alpha,4.5,3.793213292186034e-37
beta,0.25,3.793213292186034e-37
expPragFlip,true,3.793213292186034e-37
alpha,4.5,1.4242050724140906e-71
beta,0.2,1.4242050724140906e-71
expPragFlip,false,1.4242050724140906e-71
alpha,4.5,3.5051063772020224e-38
beta,0.2,3.5051063772020224e-38
expPragFlip,true,3.5051063772020224e-38
alpha,4.5,4.349524614747911e-73
beta,0.15,4.349524614747911e-73
expPragFlip,false,4.349524614747911e-73
alpha,4.5,1.1568876727672952e-39
beta,0.15,1.1568876727672952e-39
expPragFlip,true,1.1568876727672952e-39
alpha,4.5,5.81937188025104e-75
beta,0.1,5.81937188025104e-75
expPragFlip,false,5.81937188025104e-75
alpha,4.5,1.31277422201563e-41
beta,0.1,1.31277422201563e-41
expPragFlip,true,1.31277422201563e-41
alpha,4.5,3.3643858123647187e-77
beta,0.05,3.3643858123647187e-77
expPragFlip,false,3.3643858123647187e-77
alpha,4.5,4.935814317508619e-44
beta,0.05,4.935814317508619e-44
expPragFlip,true,4.935814317508619e-44
alpha,4.5,8.306667882967551e-80
beta,0,8.306667882967551e-80
expPragFlip,false,8.306667882967551e-80
alpha,4.5,5.933210866372875e-47
beta,0,5.933210866372875e-47
expPragFlip,true,5.933210866372875e-47
alpha,4.25,9.694172129835457e-94
beta,1,9.694172129835457e-94
expPragFlip,false,9.694172129835457e-94
alpha,4.25,3.151427198973636e-73
beta,1,3.151427198973636e-73
expPragFlip,true,3.151427198973636e-73
alpha,4.25,5.706495087156666e-91
beta,0.95,5.706495087156666e-91
expPragFlip,false,5.706495087156666e-91
alpha,4.25,6.523962779558477e-70
beta,0.95,6.523962779558477e-70
expPragFlip,true,6.523962779558477e-70
alpha,4.25,2.0444774524565527e-88
beta,0.9,2.0444774524565527e-88
expPragFlip,false,2.0444774524565527e-88
alpha,4.25,8.016714817630729e-67
beta,0.9,8.016714817630729e-67
expPragFlip,true,8.016714817630729e-67
alpha,4.25,4.391592943675469e-86
beta,0.85,4.391592943675469e-86
expPragFlip,false,4.391592943675469e-86
alpha,4.25,5.774768670205383e-64
beta,0.85,5.774768670205383e-64
expPragFlip,true,5.774768670205383e-64
alpha,4.25,5.569217061112712e-84
beta,0.8,5.569217061112712e-84
expPragFlip,false,5.569217061112712e-84
alpha,4.25,2.406621400685817e-61
beta,0.8,2.406621400685817e-61
expPragFlip,true,2.406621400685817e-61
alpha,4.25,4.104304590621214e-82
beta,0.75,4.104304590621214e-82
expPragFlip,false,4.104304590621214e-82
alpha,4.25,5.718133474882687e-59
beta,0.75,5.718133474882687e-59
expPragFlip,true,5.718133474882687e-59
alpha,4.25,1.7295893831527623e-80
beta,0.7,1.7295893831527623e-80
expPragFlip,false,1.7295893831527623e-80
alpha,4.25,7.616099616242955e-57
beta,0.7,7.616099616242955e-57
expPragFlip,true,7.616099616242955e-57
alpha,4.25,4.099652687886075e-79
beta,0.65,4.099652687886075e-79
expPragFlip,false,4.099652687886075e-79
alpha,4.25,5.574860548958468e-55
beta,0.65,5.574860548958468e-55
expPragFlip,true,5.574860548958468e-55
alpha,4.25,5.3749548187998845e-78
beta,0.6,5.3749548187998845e-78
expPragFlip,false,5.3749548187998845e-78
alpha,4.25,2.1911810606092e-53
beta,0.6,2.1911810606092e-53
expPragFlip,true,2.1911810606092e-53
alpha,4.25,3.832316058533613e-77
beta,0.55,3.832316058533613e-77
expPragFlip,false,3.832316058533613e-77
alpha,4.25,4.502188303744226e-52
beta,0.55,4.502188303744226e-52
expPragFlip,true,4.502188303744226e-52
alpha,4.25,1.4608147756902535e-76
beta,0.5,1.4608147756902535e-76
expPragFlip,false,1.4608147756902535e-76
alpha,4.25,4.6915055319398676e-51
beta,0.5,4.6915055319398676e-51
expPragFlip,true,4.6915055319398676e-51
alpha,4.25,2.926647056775655e-76
beta,0.45,2.926647056775655e-76
expPragFlip,false,2.926647056775655e-76
alpha,4.25,2.3980363844845925e-50
beta,0.45,2.3980363844845925e-50
expPragFlip,true,2.3980363844845925e-50
alpha,4.25,3.030040674530366e-76
beta,0.4,3.030040674530366e-76
expPragFlip,false,3.030040674530366e-76
alpha,4.25,5.801586380971975e-50
beta,0.4,5.801586380971975e-50
expPragFlip,true,5.801586380971975e-50
alpha,4.25,1.5945196300553388e-76
beta,0.35,1.5945196300553388e-76
expPragFlip,false,1.5945196300553388e-76
alpha,4.25,6.401141188497682e-50
beta,0.35,6.401141188497682e-50
expPragFlip,true,6.401141188497682e-50
alpha,4.25,4.196941101749788e-77
beta,0.3,4.196941101749788e-77
expPragFlip,false,4.196941101749788e-77
alpha,4.25,3.102223728104963e-50
beta,0.3,3.102223728104963e-50
expPragFlip,true,3.102223728104963e-50
alpha,4.25,5.440993042618258e-78
beta,0.25,5.440993042618258e-78
expPragFlip,false,5.440993042618258e-78
alpha,4.25,6.363613160940187e-51
beta,0.25,6.363613160940187e-51
expPragFlip,true,6.363613160940187e-51
alpha,4.25,3.4243336982506827e-79
beta,0.2,3.4243336982506827e-79
expPragFlip,false,3.4243336982506827e-79
alpha,4.25,5.331258747797214e-52
beta,0.2,5.331258747797214e-52
expPragFlip,true,5.331258747797214e-52
alpha,4.25,1.0323174507313655e-80
beta,0.15,1.0323174507313655e-80
expPragFlip,false,1.0323174507313655e-80
alpha,4.25,1.7634766326518251e-53
beta,0.15,1.7634766326518251e-53
expPragFlip,true,1.7634766326518251e-53
alpha,4.25,1.4727724027624205e-82
beta,0.1,1.4727724027624205e-82
expPragFlip,false,1.4727724027624205e-82
alpha,4.25,2.2319936144342386e-55
beta,0.1,2.2319936144342386e-55
expPragFlip,true,2.2319936144342386e-55
alpha,4.25,9.83839177981397e-85
beta,0.05,9.83839177981397e-85
expPragFlip,false,9.83839177981397e-85
alpha,4.25,1.0505789424061926e-57
beta,0.05,1.0505789424061926e-57
expPragFlip,true,1.0505789424061926e-57
alpha,4.25,3.0497235193775043e-87
beta,0,3.0497235193775043e-87
expPragFlip,false,3.0497235193775043e-87
alpha,4.25,1.7936375468064664e-60
beta,0,1.7936375468064664e-60
expPragFlip,true,1.7936375468064664e-60
alpha,4,7.530080566701639e-99
beta,1,7.530080566701639e-99
expPragFlip,false,7.530080566701639e-99
alpha,4,4.712686913553882e-85
beta,1,4.712686913553882e-85
expPragFlip,true,4.712686913553882e-85
alpha,4,1.936539912509491e-96
beta,0.95,1.936539912509491e-96
expPragFlip,false,1.936539912509491e-96
alpha,4,2.9812054720646556e-82
beta,0.95,2.9812054720646556e-82
expPragFlip,true,2.9812054720646556e-82
alpha,4,3.1349378954540953e-94
beta,0.9,3.1349378954540953e-94
expPragFlip,false,3.1349378954540953e-94
alpha,4,1.1939729599260506e-79
beta,0.9,1.1939729599260506e-79
expPragFlip,true,1.1939729599260506e-79
alpha,4,3.1520942923998635e-92
beta,0.85,3.1520942923998635e-92
expPragFlip,false,3.1520942923998635e-92
alpha,4,2.9819271652075896e-77
beta,0.85,2.9819271652075896e-77
expPragFlip,true,2.9819271652075896e-77
alpha,4,1.9419307992343953e-90
beta,0.8,1.9419307992343953e-90
expPragFlip,false,1.9419307992343953e-90
alpha,4,4.571499013047255e-75
beta,0.8,4.571499013047255e-75
expPragFlip,true,4.571499013047255e-75
alpha,4,7.230091563682672e-89
beta,0.75,7.230091563682672e-89
expPragFlip,false,7.230091563682672e-89
alpha,4,4.230469357892033e-73
beta,0.75,4.230469357892033e-73
expPragFlip,true,4.230469357892033e-73
alpha,4,1.604239844007468e-87
beta,0.7,1.604239844007468e-87
expPragFlip,false,1.604239844007468e-87
alpha,4,2.3204621097226827e-71
beta,0.7,2.3204621097226827e-71
expPragFlip,true,2.3204621097226827e-71
alpha,4,2.091691146134289e-86
beta,0.65,2.091691146134289e-86
expPragFlip,false,2.091691146134289e-86
alpha,4,7.39508259243183e-70
beta,0.65,7.39508259243183e-70
expPragFlip,true,7.39508259243183e-70
alpha,4,1.5801089946906915e-85
beta,0.6,1.5801089946906915e-85
expPragFlip,false,1.5801089946906915e-85
alpha,4,1.3395799449515117e-68
beta,0.6,1.3395799449515117e-68
expPragFlip,true,1.3395799449515117e-68
alpha,4,6.818626963894383e-85
beta,0.55,6.818626963894383e-85
expPragFlip,false,6.818626963894383e-85
alpha,4,1.346620149435168e-67
beta,0.55,1.346620149435168e-67
