iterationName,gameid,time,trialNum,trialType,targetGoalSet,distractorGoalSet,firstRole,cardAskedAbout,sender,timeFromRoundStart
single_player_sample,8212-39758d48-a404-403f-902f-577c55699912,1.546805740371e+12,5,overlap,"[""JS"",""8H""]","[""6C"",""8H""]",helper,3H,human,46429
single_player_sample,9905-c0ea1afd-654c-4d93-b06e-84ec08da08d3,1.546805743193e+12,3,baseline,"[""4D"",""2H""]","[""2S"",""3H""]",helper,2H,human,14925
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805751474e+12,0,baseline,"[""JH"",""9H""]","[""KD"",""3S""]",seeker,9H,human,15647
single_player_sample,9905-c0ea1afd-654c-4d93-b06e-84ec08da08d3,1.546805769313e+12,4,overlap,"[""AD"",""5H""]","[""3C"",""5H""]",helper,AD,human,19360
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805773194e+12,1,overlap,"[""AD"",""AS""]","[""6H"",""AS""]",seeker,AD,human,14977
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805782416e+12,0,baseline,"[""AC"",""6H""]","[""8C"",""10S""]",helper,AC,bot,5000
single_player_sample,9905-c0ea1afd-654c-4d93-b06e-84ec08da08d3,1.546805788473e+12,5,catch,"[""JD""]","[""JC""]",helper,JD,human,12390
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805788893e+12,2,catch,"[""2C""]","[""JC""]",seeker,2C,human,9021
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805800511e+12,1,catch,"[""9D""]","[""3D""]",helper,9D,bot,5000
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805800638e+12,3,baseline,"[""QS"",""AH""]","[""4H"",""5S""]",seeker,QS,bot,5000
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805814751e+12,2,overlap,"[""6C"",""AS""]","[""QC"",""AS""]",helper,6C,bot,5000
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805816344e+12,4,overlap,"[""4C"",""8S""]","[""5H"",""8S""]",seeker,4C,bot,5000
single_player_sample,9294-6598aa3f-a694-418a-8613-2ebc17f65a66,1.546805830435e+12,5,catch,"[""8H""]","[""5S""]",seeker,8H,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805834494e+12,0,overlap,"[""QS"",""5C""]","[""2H"",""5C""]",seeker,5C,human,54594
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805837161e+12,3,baseline,"[""4S"",""9D""]","[""2D"",""KD""]",helper,9D,human,12034
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805846755e+12,0,catch,"[""8S""]","[""KS""]",helper,8S,bot,5000
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805854921e+12,4,overlap,"[""10S"",""9C""]","[""9D"",""9C""]",helper,10S,human,11121
single_player_sample,0065-9c9db0b6-8e05-4fa4-9be4-5f84aa1ac2af,1.546805869966e+12,5,catch,"[""9D""]","[""2H""]",helper,9D,human,8249
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805871574e+12,1,baseline,"[""10D"",""4H""]","[""3D"",""10S""]",helper,10D,bot,5000
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805888644e+12,2,overlap,"[""3S"",""7S""]","[""4S"",""7S""]",helper,3S,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805894042e+12,0,overlap,"[""QS"",""5C""]","[""2H"",""5C""]",seeker,QS,human,114106
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.546805895498e+12,0,overlap,"[""2D"",""7C""]","[""7H"",""7C""]",seeker,2D,human,16353
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.546805912517e+12,1,baseline,"[""6S"",""7S""]","[""10C"",""8H""]",seeker,6S,human,10304
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805923952e+12,3,baseline,"[""10D"",""6D""]","[""9S"",""6S""]",helper,6D,human,14299
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.54680593125e+12,2,catch,"[""4S""]","[""4C""]",seeker,4S,human,11911
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805933789e+12,1,baseline,"[""KS"",""AS""]","[""2C"",""7C""]",seeker,AS,human,33003
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.546805942999e+12,3,catch,"[""10D""]","[""8H""]",seeker,10D,bot,5000
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805943082e+12,4,catch,"[""3D""]","[""3H""]",helper,3D,human,12262
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805953566e+12,2,catch,"[""8C""]","[""QD""]",seeker,8C,human,12940
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.546805956426e+12,4,overlap,"[""AH"",""4H""]","[""3S"",""4H""]",seeker,AH,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805965487e+12,3,baseline,"[""KH"",""AD""]","[""6D"",""9H""]",seeker,KH,bot,5000
single_player_sample,8007-18b5d163-290c-4c6c-953e-d1643ad06c5e,1.546805966061e+12,5,overlap,"[""9S"",""JH""]","[""9C"",""JH""]",helper,9S,human,16040
single_player_sample,2370-0a9a453a-a1e8-4294-9eba-5bb542aafc12,1.54680597068e+12,5,baseline,"[""3C"",""7D""]","[""9C"",""9D""]",seeker,3C,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805980657e+12,3,baseline,"[""KH"",""AD""]","[""6D"",""9H""]",seeker,AD,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546805995466e+12,4,overlap,"[""8H"",""5S""]","[""QH"",""5S""]",seeker,8H,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546806006354e+12,4,overlap,"[""8H"",""5S""]","[""QH"",""5S""]",seeker,5S,bot,5000
single_player_sample,8452-45345023-7e71-4519-ab24-3a4fdf7b2db4,1.546806021548e+12,5,catch,"[""QH""]","[""4C""]",seeker,QH,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806319768e+12,0,baseline,"[""5D"",""8S""]","[""9C"",""6C""]",helper,5D,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806331481e+12,0,baseline,"[""5D"",""8S""]","[""9C"",""6C""]",helper,8S,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806343799e+12,1,catch,"[""AS""]","[""7C""]",helper,AS,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806355428e+12,2,overlap,"[""QH"",""10H""]","[""AD"",""10H""]",helper,QH,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806364789e+12,2,overlap,"[""QH"",""10H""]","[""AD"",""10H""]",helper,10H,bot,5000
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.54680638496e+12,3,baseline,"[""AC"",""5D""]","[""8H"",""6S""]",helper,AC,human,13950
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806385676e+12,0,overlap,"[""8H"",""AH""]","[""5H"",""AH""]",seeker,8H,human,12365
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806401732e+12,4,overlap,"[""9D"",""2C""]","[""7H"",""2C""]",helper,9D,human,9919
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806403677e+12,1,catch,"[""7S""]","[""2H""]",seeker,7S,human,11320
single_player_sample,3171-dba437d2-610f-421f-9acd-f85aea8cb4f6,1.546806413707e+12,5,catch,"[""7D""]","[""2H""]",helper,7D,human,4434
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806418749e+12,2,baseline,"[""4D"",""AC""]","[""8S"",""9C""]",seeker,AC,human,8405
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806430436e+12,3,baseline,"[""2D"",""9H""]","[""6S"",""7H""]",seeker,2D,bot,5000
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806447243e+12,4,catch,"[""5C""]","[""JH""]",seeker,5C,bot,5000
single_player_sample,5806-a24881b2-8cc2-443b-ab56-5691893a5c0f,1.546806461754e+12,5,overlap,"[""7D"",""4D""]","[""10H"",""4D""]",seeker,7D,bot,5000
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806470141e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,8C,human,17810
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806496416e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,6H,human,44088
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806511794e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,5D,human,59467
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806525492e+12,0,baseline,"[""AC"",""KC""]","[""8D"",""AS""]",seeker,7C,human,73162
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806565284e+12,0,catch,"[""9C""]","[""5S""]",helper,9C,bot,5000
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806571877e+12,1,catch,"[""KD""]","[""2C""]",seeker,QS,human,39076
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806585252e+12,1,catch,"[""KD""]","[""2C""]",seeker,7H,human,52452
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806586238e+12,1,overlap,"[""2S"",""9D""]","[""10C"",""9D""]",helper,2S,bot,5000
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806602189e+12,2,baseline,"[""4S"",""8S""]","[""9S"",""3D""]",helper,4S,bot,5000
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806609305e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,4H,human,16747
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.5468066213e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,8C,human,28707
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806622294e+12,3,catch,"[""JC""]","[""2D""]",helper,JC,human,10813
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806632177e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,2D,human,39619
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806637667e+12,4,baseline,"[""2S"",""KD""]","[""9H"",""10C""]",helper,KD,human,8557
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806644539e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,10S,human,51980
single_player_sample,5105-13234662-db39-4d89-a274-649a35ddc891,1.546806650123e+12,5,overlap,"[""3D"",""KH""]","[""9D"",""KH""]",helper,3D,human,5648
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806659243e+12,2,overlap,"[""KH"",""4D""]","[""10H"",""4D""]",seeker,6H,human,66683
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.54680667158e+12,3,overlap,"[""5C"",""4C""]","[""JC"",""4C""]",seeker,5C,bot,5000
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806709793e+12,3,overlap,"[""5C"",""4C""]","[""JC"",""4C""]",seeker,4C,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806711682e+12,0,catch,"[""6S""]","[""QD""]",seeker,QS,human,13063
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806726933e+12,1,baseline,"[""10D"",""AS""]","[""10H"",""3C""]",seeker,10D,human,8469
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806734439e+12,4,baseline,"[""8S"",""8D""]","[""4S"",""JD""]",seeker,8S,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806745379e+12,2,overlap,"[""AS"",""5C""]","[""6S"",""5C""]",seeker,AS,human,11674
single_player_sample,1528-d8970e9c-0a5d-4cbc-a517-39a96cab0a14,1.546806756671e+12,5,catch,"[""6C""]","[""5S""]",seeker,6C,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.54680675718e+12,3,baseline,"[""5S"",""9H""]","[""QD"",""3D""]",seeker,5S,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806771603e+12,3,baseline,"[""5S"",""9H""]","[""QD"",""3D""]",seeker,9H,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806785876e+12,4,catch,"[""8C""]","[""10C""]",seeker,8C,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.54680679894e+12,5,overlap,"[""4D"",""8S""]","[""6H"",""8S""]",seeker,4D,bot,5000
single_player_sample,3846-6abbc58b-f4ca-42fe-bb0c-e03c5ec9a791,1.546806809236e+12,5,overlap,"[""4D"",""8S""]","[""6H"",""8S""]",seeker,8S,bot,5000
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806884647e+12,0,baseline,"[""2H"",""QC""]","[""4C"",""JH""]",seeker,QC,human,15351
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806900097e+12,1,catch,"[""JD""]","[""AS""]",seeker,JD,human,8662
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806915351e+12,2,overlap,"[""AH"",""AS""]","[""2D"",""AS""]",seeker,AH,human,8462
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806927143e+12,3,catch,"[""2D""]","[""QD""]",seeker,2D,bot,5000
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806946755e+12,4,overlap,"[""7C"",""JS""]","[""KC"",""JS""]",seeker,7C,bot,5000
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806951661e+12,0,catch,"[""2C""]","[""3H""]",seeker,2C,human,13549
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806958318e+12,4,overlap,"[""7C"",""JS""]","[""KC"",""JS""]",seeker,JS,bot,5000
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806968539e+12,1,overlap,"[""4H"",""9D""]","[""2S"",""9D""]",seeker,4H,human,9623
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806973721e+12,5,baseline,"[""6H"",""4D""]","[""3D"",""5D""]",seeker,6H,bot,5000
single_player_sample,6800-ab5d814b-9fd1-4587-8fea-c84a058b6514,1.546806985649e+12,5,baseline,"[""6H"",""4D""]","[""3D"",""5D""]",seeker,4D,bot,5000
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546806988063e+12,2,baseline,"[""2D"",""5S""]","[""8H"",""JC""]",seeker,5S,human,12458
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807000346e+12,3,catch,"[""2C""]","[""2D""]",seeker,2C,bot,5000
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807026093e+12,0,catch,"[""9S""]","[""8H""]",seeker,9S,human,16758
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807027213e+12,4,overlap,"[""2D"",""4H""]","[""9H"",""4H""]",seeker,2D,bot,5000
single_player_sample,6508-822d26b6-669d-4e08-9311-915b65b7618a,1.546807044999e+12,5,baseline,"[""8S"",""5C""]","[""10H"",""5H""]",seeker,8S,bot,5000
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807045124e+12,1,baseline,"[""6S"",""KH""]","[""4C"",""7C""]",seeker,6S,human,11881
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.5468070672e+12,2,overlap,"[""AD"",""JH""]","[""AC"",""JH""]",seeker,AH,human,15124
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807078206e+12,2,overlap,"[""AD"",""JH""]","[""AC"",""JH""]",seeker,AD,human,26108
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807090213e+12,3,overlap,"[""6H"",""7H""]","[""7S"",""7H""]",seeker,6H,bot,5000
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.54680710723e+12,4,catch,"[""9D""]","[""5H""]",seeker,9D,bot,5000
single_player_sample,1261-0377cd5f-8a91-4e0e-8b01-53ea9f81e63c,1.546807121567e+12,5,baseline,"[""7D"",""9S""]","[""9C"",""8H""]",seeker,7D,bot,5000
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807496269e+12,0,overlap,"[""AH"",""QH""]","[""2H"",""QH""]",seeker,QH,human,30277
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807510512e+12,0,overlap,"[""AH"",""QH""]","[""2H"",""QH""]",seeker,AH,human,44527
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807527647e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,7C,human,10258
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807540438e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,QC,human,23096
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807553748e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,QH,human,36408
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807565962e+12,1,baseline,"[""10H"",""AH""]","[""7C"",""QC""]",seeker,AH,human,48624
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807582486e+12,2,catch,"[""10D""]","[""10H""]",seeker,10D,human,9651
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807594392e+12,3,catch,"[""2H""]","[""KH""]",seeker,2H,bot,5000
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807617321e+12,4,overlap,"[""5C"",""9D""]","[""2D"",""9D""]",seeker,5C,bot,5000
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807627724e+12,4,overlap,"[""5C"",""9D""]","[""2D"",""9D""]",seeker,9D,bot,5000
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807641737e+12,5,baseline,"[""KC"",""8H""]","[""8C"",""10C""]",seeker,KC,bot,5000
single_player_sample,9371-a5f74377-67f3-4022-a60e-b75a54e03e18,1.546807651258e+12,5,baseline,"[""KC"",""8H""]","[""8C"",""10C""]",seeker,8H,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809068626e+12,0,overlap,"[""2D"",""2S""]","[""7C"",""2S""]",helper,2D,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809085654e+12,0,overlap,"[""2D"",""2S""]","[""7C"",""2S""]",helper,2S,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809100557e+12,1,catch,"[""KS""]","[""7D""]",helper,KS,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.54680911779e+12,2,baseline,"[""2S"",""KS""]","[""KH"",""3C""]",helper,2S,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809144802e+12,3,baseline,"[""5H"",""4C""]","[""2C"",""2H""]",helper,5H,human,10976
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809158935e+12,0,catch,"[""QH""]","[""5H""]",helper,QH,bot,5000
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.54680916104e+12,4,catch,"[""8C""]","[""AS""]",helper,8C,human,9540
single_player_sample,0600-ad9dabf5-c6dc-4f83-a1ec-6cc9663561a4,1.546809175615e+12,5,overlap,"[""6D"",""5S""]","[""6H"",""5S""]",helper,6D,human,7883
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809180004e+12,1,baseline,"[""3D"",""3S""]","[""QD"",""2S""]",helper,3D,bot,5000
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809190476e+12,1,baseline,"[""3D"",""3S""]","[""QD"",""2S""]",helper,3S,bot,5000
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809205683e+12,2,overlap,"[""6D"",""10C""]","[""8C"",""10C""]",helper,6D,bot,5000
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.54680921291e+12,0,catch,"[""7C""]","[""8S""]",seeker,7S,human,30070
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809237051e+12,1,baseline,"[""2D"",""QH""]","[""8S"",""8D""]",seeker,2D,human,17574
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809240194e+12,3,catch,"[""8C""]","[""8S""]",helper,8C,human,12172
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809252712e+12,2,overlap,"[""5D"",""10H""]","[""KS"",""10H""]",seeker,5D,human,9100
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809253146e+12,0,catch,"[""4H""]","[""5H""]",helper,4H,bot,5000
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809257816e+12,4,overlap,"[""8H"",""3H""]","[""7D"",""3H""]",helper,3H,human,10894
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809264316e+12,3,baseline,"[""5D"",""2H""]","[""6H"",""4C""]",seeker,5D,bot,5000
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809267679e+12,4,overlap,"[""8H"",""3H""]","[""7D"",""3H""]",helper,8H,human,20759
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809270674e+12,1,overlap,"[""4S"",""10H""]","[""JD"",""10H""]",helper,4S,bot,5000
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.54680928167e+12,1,overlap,"[""4S"",""10H""]","[""JD"",""10H""]",helper,10H,bot,5000
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809282992e+12,4,overlap,"[""8H"",""6D""]","[""4C"",""6D""]",seeker,8H,bot,5000
single_player_sample,4667-b002013d-7492-46d8-a850-8fab19395e13,1.546809283895e+12,5,baseline,"[""AS"",""6H""]","[""KC"",""3C""]",helper,6H,human,9489
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.54680929736e+12,2,baseline,"[""9C"",""KH""]","[""6H"",""6D""]",helper,9C,bot,5000
single_player_sample,3835-e5ce234b-5be9-4f85-8482-95b98fbdcb0b,1.546809299991e+12,5,catch,"[""7C""]","[""9C""]",seeker,7C,bot,5000
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809326516e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,2H,human,10572
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809339597e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,8C,human,23654
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809352659e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,3C,human,22589
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809367223e+12,3,overlap,"[""5S"",""8C""]","[""2H"",""8C""]",helper,5S,human,51281
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809370793e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,5C,human,40723
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809385622e+12,0,baseline,"[""6H"",""6C""]","[""4C"",""2C""]",seeker,6C,human,55552
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.54680938845e+12,4,catch,"[""6S""]","[""4C""]",helper,6S,human,9445
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809405648e+12,1,catch,"[""JH""]","[""5S""]",seeker,7H,human,12804
single_player_sample,8865-9e6d4b62-1ade-48fd-892b-c03e8eaaca53,1.546809407765e+12,5,baseline,"[""8S"",""KD""]","[""JH"",""JD""]",helper,KD,human,8659
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809419231e+12,1,catch,"[""JH""]","[""5S""]",seeker,9H,human,26384
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809441516e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,3S,human,15053
single_player_sample,1356-b69a419d-4129-40ec-bc95-ef28172a8a58,1.546809452566e+12,2,overlap,"[""JC"",""2S""]","[""4D"",""2S""]",seeker,4S,human,26103
single_player_sample,6750-fce88ea8-e343-4f38-addb-124346c23f22,1.546809459792e+12,0,overlap,"[""3D"",""AC""]","[""QS"",""AC""]",helper,3D,bot,5000
