type,domain,modelLevel,goal,rationality,response,modelProb
branching,artifact,literal,chair,8.2,furniture,0.25
branching,artifact,literal,chair,8.2,couch,0.25
branching,artifact,explicit,chair,8.2,thing,0.00
branching,artifact,explicit,chair,8.2,seat,0.99
branching,artifact,explicit,chair,8.2,furniture,0.00
branching,artifact,explicit,chair,8.2,couch,0.00
branching,artifact,pragmatic,chair,8.2,thing,0.00
branching,artifact,pragmatic,chair,8.2,seat,1.00
branching,artifact,pragmatic,chair,8.2,furniture,0.00
branching,artifact,pragmatic,chair,8.2,couch,0.00
branching,artifact,literal,table,8.2,thing,0.25
branching,artifact,literal,table,8.2,seat,0.25
branching,artifact,literal,table,8.2,furniture,0.25
branching,artifact,literal,table,8.2,couch,0.25
branching,artifact,explicit,table,8.2,thing,0.49
branching,artifact,explicit,table,8.2,seat,0.08
branching,artifact,explicit,table,8.2,furniture,0.34
branching,artifact,explicit,table,8.2,couch,0.08
branching,artifact,pragmatic,table,8.2,thing,0.01
branching,artifact,pragmatic,table,8.2,seat,0.00
branching,artifact,pragmatic,table,8.2,furniture,0.98
branching,artifact,pragmatic,table,8.2,couch,0.00
branching,artifact,literal,lawnmower,8.2,thing,0.25
branching,artifact,literal,lawnmower,8.2,seat,0.25
branching,artifact,literal,lawnmower,8.2,furniture,0.25
branching,artifact,literal,lawnmower,8.2,couch,0.25
branching,artifact,explicit,lawnmower,8.2,thing,0.99
branching,artifact,explicit,lawnmower,8.2,seat,0.00
branching,artifact,explicit,lawnmower,8.2,furniture,0.00
branching,artifact,explicit,lawnmower,8.2,couch,0.00
branching,artifact,pragmatic,lawnmower,8.2,thing,0.99
branching,artifact,pragmatic,lawnmower,8.2,seat,0.00
branching,artifact,pragmatic,lawnmower,8.2,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.2,couch,0.00
branching,artifact,literal,couch,8.3,thing,0.25
branching,artifact,literal,couch,8.3,seat,0.25
branching,artifact,literal,couch,8.3,furniture,0.25
branching,artifact,literal,couch,8.3,couch,0.25
branching,artifact,explicit,couch,8.3,thing,0.00
branching,artifact,explicit,couch,8.3,seat,0.00
branching,artifact,explicit,couch,8.3,furniture,0.08
branching,artifact,explicit,couch,8.3,couch,0.92
branching,artifact,pragmatic,couch,8.3,thing,0.00
branching,artifact,pragmatic,couch,8.3,seat,0.00
branching,artifact,pragmatic,couch,8.3,furniture,0.00
branching,artifact,pragmatic,couch,8.3,couch,1.00
branching,artifact,literal,chair,8.3,thing,0.25
branching,artifact,literal,chair,8.3,seat,0.25
branching,artifact,literal,chair,8.3,furniture,0.25
branching,artifact,literal,chair,8.3,couch,0.25
branching,artifact,explicit,chair,8.3,thing,0.00
branching,artifact,explicit,chair,8.3,seat,0.99
branching,artifact,explicit,chair,8.3,furniture,0.00
branching,artifact,explicit,chair,8.3,couch,0.00
branching,artifact,pragmatic,chair,8.3,thing,0.00
branching,artifact,pragmatic,chair,8.3,seat,1.00
branching,artifact,pragmatic,chair,8.3,furniture,0.00
branching,artifact,pragmatic,chair,8.3,couch,0.00
branching,artifact,literal,table,8.3,thing,0.25
branching,artifact,literal,table,8.3,seat,0.25
branching,artifact,literal,table,8.3,furniture,0.25
branching,artifact,literal,table,8.3,couch,0.25
branching,artifact,explicit,table,8.3,thing,0.50
branching,artifact,explicit,table,8.3,seat,0.08
branching,artifact,explicit,table,8.3,furniture,0.34
branching,artifact,explicit,table,8.3,couch,0.08
branching,artifact,pragmatic,table,8.3,thing,0.01
branching,artifact,pragmatic,table,8.3,seat,0.00
branching,artifact,pragmatic,table,8.3,furniture,0.98
branching,artifact,pragmatic,table,8.3,couch,0.00
branching,artifact,literal,lawnmower,8.3,thing,0.25
branching,artifact,literal,lawnmower,8.3,seat,0.25
branching,artifact,literal,lawnmower,8.3,furniture,0.25
branching,artifact,literal,lawnmower,8.3,couch,0.25
branching,artifact,explicit,lawnmower,8.3,thing,0.99
branching,artifact,explicit,lawnmower,8.3,seat,0.00
branching,artifact,explicit,lawnmower,8.3,furniture,0.00
branching,artifact,explicit,lawnmower,8.3,couch,0.00
branching,artifact,pragmatic,lawnmower,8.3,thing,0.99
branching,artifact,pragmatic,lawnmower,8.3,seat,0.00
branching,artifact,pragmatic,lawnmower,8.3,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.3,couch,0.00
branching,artifact,literal,couch,8.4,thing,0.25
branching,artifact,literal,couch,8.4,seat,0.25
branching,artifact,literal,couch,8.4,furniture,0.25
branching,artifact,literal,couch,8.4,couch,0.25
branching,artifact,explicit,couch,8.4,thing,0.00
branching,artifact,explicit,couch,8.4,seat,0.00
branching,artifact,explicit,couch,8.4,furniture,0.07
branching,artifact,explicit,couch,8.4,couch,0.92
branching,artifact,pragmatic,couch,8.4,thing,0.00
branching,artifact,pragmatic,couch,8.4,seat,0.00
branching,artifact,pragmatic,couch,8.4,furniture,0.00
branching,artifact,pragmatic,couch,8.4,couch,1.00
branching,artifact,literal,chair,8.4,thing,0.25
branching,artifact,literal,chair,8.4,seat,0.25
branching,artifact,literal,chair,8.4,furniture,0.25
branching,artifact,literal,chair,8.4,couch,0.25
branching,artifact,explicit,chair,8.4,thing,0.00
branching,artifact,explicit,chair,8.4,seat,0.99
branching,artifact,explicit,chair,8.4,furniture,0.00
branching,artifact,explicit,chair,8.4,couch,0.00
branching,artifact,pragmatic,chair,8.4,thing,0.00
branching,artifact,pragmatic,chair,8.4,seat,1.00
branching,artifact,pragmatic,chair,8.4,furniture,0.00
branching,artifact,pragmatic,chair,8.4,couch,0.00
branching,artifact,literal,table,8.4,thing,0.25
branching,artifact,literal,table,8.4,seat,0.25
branching,artifact,literal,table,8.4,furniture,0.25
branching,artifact,literal,table,8.4,couch,0.25
branching,artifact,explicit,table,8.4,thing,0.50
branching,artifact,explicit,table,8.4,seat,0.08
branching,artifact,explicit,table,8.4,furniture,0.34
branching,artifact,explicit,table,8.4,couch,0.08
branching,artifact,pragmatic,table,8.4,thing,0.01
branching,artifact,pragmatic,table,8.4,seat,0.00
branching,artifact,pragmatic,table,8.4,furniture,0.99
branching,artifact,pragmatic,table,8.4,couch,0.00
branching,artifact,literal,lawnmower,8.4,thing,0.25
branching,artifact,literal,lawnmower,8.4,seat,0.25
branching,artifact,literal,lawnmower,8.4,furniture,0.25
branching,artifact,literal,lawnmower,8.4,couch,0.25
branching,artifact,explicit,lawnmower,8.4,thing,0.99
branching,artifact,explicit,lawnmower,8.4,seat,0.00
branching,artifact,explicit,lawnmower,8.4,furniture,0.00
branching,artifact,explicit,lawnmower,8.4,couch,0.00
branching,artifact,pragmatic,lawnmower,8.4,thing,0.99
branching,artifact,pragmatic,lawnmower,8.4,seat,0.00
branching,artifact,pragmatic,lawnmower,8.4,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.4,couch,0.00
branching,artifact,literal,couch,8.5,thing,0.25
branching,artifact,literal,couch,8.5,seat,0.25
branching,artifact,literal,couch,8.5,furniture,0.25
branching,artifact,literal,couch,8.5,couch,0.25
branching,artifact,explicit,couch,8.5,thing,0.00
branching,artifact,explicit,couch,8.5,seat,0.00
branching,artifact,explicit,couch,8.5,furniture,0.07
branching,artifact,explicit,couch,8.5,couch,0.93
branching,artifact,pragmatic,couch,8.5,thing,0.00
branching,artifact,pragmatic,couch,8.5,seat,0.00
branching,artifact,pragmatic,couch,8.5,furniture,0.00
branching,artifact,pragmatic,couch,8.5,couch,1.00
branching,artifact,literal,chair,8.5,thing,0.25
branching,artifact,literal,chair,8.5,seat,0.25
branching,artifact,literal,chair,8.5,furniture,0.25
branching,artifact,literal,chair,8.5,couch,0.25
branching,artifact,explicit,chair,8.5,thing,0.00
branching,artifact,explicit,chair,8.5,seat,0.99
branching,artifact,explicit,chair,8.5,furniture,0.00
branching,artifact,explicit,chair,8.5,couch,0.00
branching,artifact,pragmatic,chair,8.5,thing,0.00
branching,artifact,pragmatic,chair,8.5,seat,1.00
branching,artifact,pragmatic,chair,8.5,furniture,0.00
branching,artifact,pragmatic,chair,8.5,couch,0.00
branching,artifact,literal,table,8.5,thing,0.25
branching,artifact,literal,table,8.5,seat,0.25
branching,artifact,literal,table,8.5,furniture,0.25
branching,artifact,literal,table,8.5,couch,0.25
branching,artifact,explicit,table,8.5,thing,0.50
branching,artifact,explicit,table,8.5,seat,0.08
branching,artifact,explicit,table,8.5,furniture,0.34
branching,artifact,explicit,table,8.5,couch,0.08
branching,artifact,pragmatic,table,8.5,thing,0.01
branching,artifact,pragmatic,table,8.5,seat,0.00
branching,artifact,pragmatic,table,8.5,furniture,0.99
branching,artifact,pragmatic,table,8.5,couch,0.00
branching,artifact,literal,lawnmower,8.5,thing,0.25
branching,artifact,literal,lawnmower,8.5,seat,0.25
branching,artifact,literal,lawnmower,8.5,furniture,0.25
branching,artifact,literal,lawnmower,8.5,couch,0.25
branching,artifact,explicit,lawnmower,8.5,thing,0.99
branching,artifact,explicit,lawnmower,8.5,seat,0.00
branching,artifact,explicit,lawnmower,8.5,furniture,0.00
branching,artifact,explicit,lawnmower,8.5,couch,0.00
branching,artifact,pragmatic,lawnmower,8.5,thing,0.99
branching,artifact,pragmatic,lawnmower,8.5,seat,0.00
branching,artifact,pragmatic,lawnmower,8.5,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.5,couch,0.00
branching,artifact,literal,couch,8.6,thing,0.25
branching,artifact,literal,couch,8.6,seat,0.25
branching,artifact,literal,couch,8.6,furniture,0.25
branching,artifact,literal,couch,8.6,couch,0.25
branching,artifact,explicit,couch,8.6,thing,0.00
branching,artifact,explicit,couch,8.6,seat,0.00
branching,artifact,explicit,couch,8.6,furniture,0.07
branching,artifact,explicit,couch,8.6,couch,0.93
branching,artifact,pragmatic,couch,8.6,thing,0.00
branching,artifact,pragmatic,couch,8.6,seat,0.00
branching,artifact,pragmatic,couch,8.6,furniture,0.00
branching,artifact,pragmatic,couch,8.6,couch,1.00
branching,artifact,literal,chair,8.6,thing,0.25
branching,artifact,literal,chair,8.6,seat,0.25
branching,artifact,literal,chair,8.6,furniture,0.25
branching,artifact,literal,chair,8.6,couch,0.25
branching,artifact,explicit,chair,8.6,thing,0.00
branching,artifact,explicit,chair,8.6,seat,0.99
branching,artifact,explicit,chair,8.6,furniture,0.00
branching,artifact,explicit,chair,8.6,couch,0.00
branching,artifact,pragmatic,chair,8.6,thing,0.00
branching,artifact,pragmatic,chair,8.6,seat,1.00
branching,artifact,pragmatic,chair,8.6,furniture,0.00
branching,artifact,pragmatic,chair,8.6,couch,0.00
branching,artifact,literal,table,8.6,thing,0.25
branching,artifact,literal,table,8.6,seat,0.25
branching,artifact,literal,table,8.6,furniture,0.25
branching,artifact,literal,table,8.6,couch,0.25
branching,artifact,explicit,table,8.6,thing,0.50
branching,artifact,explicit,table,8.6,seat,0.08
branching,artifact,explicit,table,8.6,furniture,0.34
branching,artifact,explicit,table,8.6,couch,0.08
branching,artifact,pragmatic,table,8.6,thing,0.01
branching,artifact,pragmatic,table,8.6,seat,0.00
branching,artifact,pragmatic,table,8.6,furniture,0.99
branching,artifact,pragmatic,table,8.6,couch,0.00
branching,artifact,literal,lawnmower,8.6,thing,0.25
branching,artifact,literal,lawnmower,8.6,seat,0.25
branching,artifact,literal,lawnmower,8.6,furniture,0.25
branching,artifact,literal,lawnmower,8.6,couch,0.25
branching,artifact,explicit,lawnmower,8.6,thing,0.99
branching,artifact,explicit,lawnmower,8.6,seat,0.00
branching,artifact,explicit,lawnmower,8.6,furniture,0.00
branching,artifact,explicit,lawnmower,8.6,couch,0.00
branching,artifact,pragmatic,lawnmower,8.6,thing,0.99
branching,artifact,pragmatic,lawnmower,8.6,seat,0.00
branching,artifact,pragmatic,lawnmower,8.6,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.6,couch,0.00
branching,artifact,literal,couch,8.7,thing,0.25
branching,artifact,literal,couch,8.7,seat,0.25
branching,artifact,literal,couch,8.7,furniture,0.25
branching,artifact,literal,couch,8.7,couch,0.25
branching,artifact,explicit,couch,8.7,thing,0.00
branching,artifact,explicit,couch,8.7,seat,0.00
branching,artifact,explicit,couch,8.7,furniture,0.07
branching,artifact,explicit,couch,8.7,couch,0.93
branching,artifact,pragmatic,couch,8.7,thing,0.00
branching,artifact,pragmatic,couch,8.7,seat,0.00
branching,artifact,pragmatic,couch,8.7,furniture,0.00
branching,artifact,pragmatic,couch,8.7,couch,1.00
branching,artifact,literal,chair,8.7,thing,0.25
branching,artifact,literal,chair,8.7,seat,0.25
branching,artifact,literal,chair,8.7,furniture,0.25
branching,artifact,literal,chair,8.7,couch,0.25
branching,artifact,explicit,chair,8.7,thing,0.00
branching,artifact,explicit,chair,8.7,seat,0.99
branching,artifact,explicit,chair,8.7,furniture,0.00
branching,artifact,explicit,chair,8.7,couch,0.00
branching,artifact,pragmatic,chair,8.7,thing,0.00
branching,artifact,pragmatic,chair,8.7,seat,1.00
branching,artifact,pragmatic,chair,8.7,furniture,0.00
branching,artifact,pragmatic,chair,8.7,couch,0.00
branching,artifact,literal,table,8.7,thing,0.25
branching,artifact,literal,table,8.7,seat,0.25
branching,artifact,literal,table,8.7,furniture,0.25
branching,artifact,literal,table,8.7,couch,0.25
branching,artifact,explicit,table,8.7,thing,0.51
branching,artifact,explicit,table,8.7,seat,0.07
branching,artifact,explicit,table,8.7,furniture,0.34
branching,artifact,explicit,table,8.7,couch,0.07
branching,artifact,pragmatic,table,8.7,thing,0.01
branching,artifact,pragmatic,table,8.7,seat,0.00
branching,artifact,pragmatic,table,8.7,furniture,0.99
branching,artifact,pragmatic,table,8.7,couch,0.00
branching,artifact,literal,lawnmower,8.7,thing,0.25
branching,artifact,literal,lawnmower,8.7,seat,0.25
branching,artifact,literal,lawnmower,8.7,furniture,0.25
branching,artifact,literal,lawnmower,8.7,couch,0.25
branching,artifact,explicit,lawnmower,8.7,thing,0.99
branching,artifact,explicit,lawnmower,8.7,seat,0.00
branching,artifact,explicit,lawnmower,8.7,furniture,0.00
branching,artifact,explicit,lawnmower,8.7,couch,0.00
branching,artifact,pragmatic,lawnmower,8.7,thing,0.99
branching,artifact,pragmatic,lawnmower,8.7,seat,0.00
branching,artifact,pragmatic,lawnmower,8.7,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.7,couch,0.00
branching,artifact,literal,couch,8.8,thing,0.25
branching,artifact,literal,couch,8.8,seat,0.25
branching,artifact,literal,couch,8.8,furniture,0.25
branching,artifact,literal,couch,8.8,couch,0.25
branching,artifact,explicit,couch,8.8,thing,0.00
branching,artifact,explicit,couch,8.8,seat,0.00
branching,artifact,explicit,couch,8.8,furniture,0.07
branching,artifact,explicit,couch,8.8,couch,0.93
branching,artifact,pragmatic,couch,8.8,thing,0.00
branching,artifact,pragmatic,couch,8.8,seat,0.00
branching,artifact,pragmatic,couch,8.8,furniture,0.00
branching,artifact,pragmatic,couch,8.8,couch,1.00
branching,artifact,literal,chair,8.8,thing,0.25
branching,artifact,literal,chair,8.8,seat,0.25
branching,artifact,literal,chair,8.8,furniture,0.25
branching,artifact,literal,chair,8.8,couch,0.25
branching,artifact,explicit,chair,8.8,thing,0.00
branching,artifact,explicit,chair,8.8,seat,0.99
branching,artifact,explicit,chair,8.8,furniture,0.00
branching,artifact,explicit,chair,8.8,couch,0.00
branching,artifact,pragmatic,chair,8.8,thing,0.00
branching,artifact,pragmatic,chair,8.8,seat,1.00
branching,artifact,pragmatic,chair,8.8,furniture,0.00
branching,artifact,pragmatic,chair,8.8,couch,0.00
branching,artifact,literal,table,8.8,thing,0.25
branching,artifact,literal,table,8.8,seat,0.25
branching,artifact,literal,table,8.8,furniture,0.25
branching,artifact,literal,table,8.8,couch,0.25
branching,artifact,explicit,table,8.8,thing,0.51
branching,artifact,explicit,table,8.8,seat,0.07
branching,artifact,explicit,table,8.8,furniture,0.34
branching,artifact,explicit,table,8.8,couch,0.07
branching,artifact,pragmatic,table,8.8,thing,0.01
branching,artifact,pragmatic,table,8.8,seat,0.00
branching,artifact,pragmatic,table,8.8,furniture,0.99
branching,artifact,pragmatic,table,8.8,couch,0.00
branching,artifact,literal,lawnmower,8.8,thing,0.25
branching,artifact,literal,lawnmower,8.8,seat,0.25
branching,artifact,literal,lawnmower,8.8,furniture,0.25
branching,artifact,literal,lawnmower,8.8,couch,0.25
branching,artifact,explicit,lawnmower,8.8,thing,0.99
branching,artifact,explicit,lawnmower,8.8,seat,0.00
branching,artifact,explicit,lawnmower,8.8,furniture,0.00
branching,artifact,explicit,lawnmower,8.8,couch,0.00
branching,artifact,pragmatic,lawnmower,8.8,thing,0.99
branching,artifact,pragmatic,lawnmower,8.8,seat,0.00
branching,artifact,pragmatic,lawnmower,8.8,furniture,0.00
branching,artifact,pragmatic,lawnmower,8.8,couch,0.00
branching,artifact,literal,couch,8.9,thing,0.25
branching,artifact,literal,couch,8.9,seat,0.25
branching,artifact,literal,couch,8.9,furniture,0.25
branching,artifact,literal,couch,8.9,couch,0.25
branching,artifact,explicit,couch,8.9,thing,0.00
branching,artifact,explicit,couch,8.9,seat,0.00
branching,artifact,explicit,couch,8.9,furniture,0.06
branching,artifact,explicit,couch,8.9,couch,0.93
branching,artifact,pragmatic,couch,8.9,thing,0.00
branching,artifact,pragmatic,couch,8.9,seat,0.00
branching,artifact,pragmatic,couch,8.9,furniture,0.00
branching,artifact,pragmatic,couch,8.9,couch,1.00
branching,artifact,literal,chair,8.9,thing,0.25
branching,artifact,literal,chair,8.9,seat,0.25
branching,artifact,literal,chair,8.9,furniture,0.25
branching,artifact,literal,chair,8.9,couch,0.25
branching,artifact,explicit,chair,8.9,thing,0.00
branching,artifact,explicit,chair,8.9,seat,1.00
