alpha,beta,modelType,logLikelihood,posteriorProb
5.1,0.5,Q1_emp,-431.7365884356414,-127.65789791479045
5.1,0.4,Q1_emp,-428.4698140349914,-124.39112351414042
5.1,0.3,Q1_emp,-428.64996249420517,-124.57127197335421
5.1,0.2,Q1_emp,-432.51835941997297,-128.439668899122
5.1,0.1,Q1_emp,-440.3024316758458,-136.22374115499485
5.1,0,Q1_emp,-452.1969564499025,-148.11826592905152
5,1,Q1_emp,-494.3235600359257,-190.24486951507475
5,0.9,Q1_emp,-477.5750867338926,-173.49639621304163
5,0.8,Q1_emp,-463.23355154991,-159.15486102905905
5,0.7,Q1_emp,-451.45449324017386,-147.3758027193229
5,0.6,Q1_emp,-442.4117882087047,-138.33309768785375
5,0.5,Q1_emp,-436.29952328673016,-132.2208327658792
5,0.4,Q1_emp,-433.33044387677234,-129.25175335592138
5,0.3,Q1_emp,-433.72963128227724,-129.65094076142628
5,0.2,Q1_emp,-437.72305732636516,-133.6443668055142
5,0.1,Q1_emp,-445.52215094095436,-141.44346042010343
5,0,Q1_emp,-457.307064465296,-153.22837394444502
4.9,1,Q1_emp,-496.76457012321333,-192.68587960236238
4.9,0.9,Q1_emp,-480.5814663838806,-176.50277586302963
4.9,0.8,Q1_emp,-466.76150148595957,-162.68281096510864
4.9,0.7,Q1_emp,-455.4576484709251,-151.37895795007415
4.9,0.6,Q1_emp,-446.8393332766859,-142.76064275583497
4.9,0.5,Q1_emp,-441.0935812447658,-137.01489072391485
4.9,0.4,Q1_emp,-438.4230579388079,-134.34436741795696
4.9,0.3,Q1_emp,-439.0399060406552,-134.96121551980423
4.9,0.2,Q1_emp,-443.15517188385877,-139.07648136300784
4.9,0.1,Q1_emp,-450.96489907696684,-146.8862085561159
4.9,0,Q1_emp,-462.63525827492066,-158.55656775406973
4.8,1,Q1_emp,-499.41516258623903,-195.33647206538808
4.8,0.9,Q1_emp,-483.8074550772156,-179.72876455636467
4.8,0.8,Q1_emp,-470.5180240314301,-166.43933351057916
4.8,0.7,Q1_emp,-459.696781059933,-155.6180905390821
4.8,0.6,Q1_emp,-451.5082444998019,-147.42955397895096
4.8,0.5,Q1_emp,-446.1320560849334,-142.05336556408247
4.8,0.4,Q1_emp,-443.76070391798186,-139.6820133971309
4.8,0.3,Q1_emp,-444.5935712933678,-140.51488077251685
4.8,0.2,Q1_emp,-448.82722188615503,-144.74853136530407
4.8,0.1,Q1_emp,-456.64292911300004,-152.5642385921491
4.8,0,Q1_emp,-468.1935205793825,-164.11483005853154
4.7,1,Q1_emp,-502.2899497325481,-198.21125921169718
4.7,0.9,Q1_emp,-487.2678299960068,-183.18913947515586
4.7,0.8,Q1_emp,-474.517934896441,-170.43924437559002
4.7,0.7,Q1_emp,-464.1866281641805,-160.10793764332954
4.7,0.6,Q1_emp,-456.4330840364667,-152.35439351561575
4.7,0.5,Q1_emp,-451.4292671421533,-147.35057662130237
4.7,0.4,Q1_emp,-449.35742114697587,-145.2787306261249
4.7,0.3,Q1_emp,-450.40437452058177,-146.3256839997308
4.7,0.2,Q1_emp,-454.75266519497734,-150.67397467412638
4.7,0.1,Q1_emp,-462.5694133925928,-158.4907228717419
4.7,0,Q1_emp,-473.99473730040836,-169.9160467795574
4.6,1,Q1_emp,-505.4048813083452,-201.32619078749426
4.6,0.9,Q1_emp,-490.9786610454738,-186.89997052462286
4.6,0.8,Q1_emp,-478.77729294196104,-174.69860242111008
4.6,0.7,Q1_emp,-468.9431190100842,-164.86442848923326
4.6,0.6,Q1_emp,-461.62955684821463,-157.55086632736368
4.6,0.5,Q1_emp,-457.00063178154363,-152.92194126069268
4.6,0.4,Q1_emp,-455.22830823776223,-151.1496177169113
4.6,0.3,Q1_emp,-456.48709005243904,-152.40839953158812
4.6,0.2,Q1_emp,-460.9459599146553,-156.86726939380435
4.6,0.1,Q1_emp,-468.75850304915485,-164.6798125283039
4.6,0,Q1_emp,-480.05275638134265,-175.9740658604917
4.5,1,Q1_emp,-508.7773633921429,-204.69867287129188
4.5,0.9,Q1_emp,-494.9574179874474,-190.87872746659644
4.5,0.8,Q1_emp,-483.3134964142163,-179.23480589336532
4.5,0.7,Q1_emp,-473.9834614388834,-169.90477091803248
4.5,0.6,Q1_emp,-467.1145889564761,-163.03589843562514
4.5,0.5,Q1_emp,-462.86273679927564,-158.78404627842468
4.5,0.4,Q1_emp,-461.38958899180096,-157.31089847095004
4.5,0.3,Q1_emp,-462.8575807684525,-158.7788902476016
4.5,0.2,Q1_emp,-467.42262311149057,-163.3439325906396
4.5,0.1,Q1_emp,-475.2253849660511,-171.14669444520013
4.5,0,Q1_emp,-486.3824442109094,-182.30375369005844
4.4,1,Q1_emp,-512.4263814900087,-208.34769096915767
4.4,0.9,Q1_emp,-499.2230796300729,-195.14438910922195
4.4,0.8,Q1_emp,-488.14537940353716,-184.0666888826862
4.4,0.7,Q1_emp,-479.32622715893547,-175.2475366380845
4.4,0.6,Q1_emp,-472.9064031826841,-168.82771266183312
4.4,0.5,Q1_emp,-469.0334063493738,-164.95471582852286
4.4,0.4,Q1_emp,-467.8586741223913,-163.77998360154032
4.4,0.3,Q1_emp,-469.53285512717815,-165.4541646063272
4.4,0.2,Q1_emp,-474.19928461023176,-170.1205940893808
4.4,0.1,Q1_emp,-481.98633378851287,-177.9076432676619
4.4,0,Q1_emp,-492.9997372981345,-188.92104677728355
4.3,1,Q1_emp,-516.3726254451979,-212.29393492434684
4.3,0.9,Q1_emp,-503.79624241518826,-199.7175518943373
4.3,0.8,Q1_emp,-493.2933056635046,-189.21461514265366
4.3,0.7,Q1_emp,-484.9914326898357,-180.91274216898472
4.3,0.6,Q1_emp,-479.02458924994306,-174.9458987290921
4.3,0.5,Q1_emp,-475.5317632046799,-171.45307268382896
4.3,0.4,Q1_emp,-474.65421555975854,-170.57552503890759
4.3,0.3,Q1_emp,-476.53111628934784,-172.4524257684969
4.3,0.2,Q1_emp,-481.2937326523788,-177.2150421315279
4.3,0.1,Q1_emp,-489.05875582121615,-184.9800653003652
4.3,0,Q1_emp,-499.9216861073529,-195.84299558650196
4.2,1,Q1_emp,-520.638612726536,-216.55992220568515
4.2,0.9,Q1_emp,-508.6992247031268,-204.62053418227592
4.2,0.8,Q1_emp,-498.7792558988065,-194.70056537795557
4.2,0.7,Q1_emp,-491.00061197415096,-186.9219214533
4.2,0.6,Q1_emp,-485.4901641353781,-181.41147361452715
4.2,0.5,Q1_emp,-482.37827919154904,-178.29958867069809
4.2,0.4,Q1_emp,-481.79614916109176,-177.71745864024084
4.2,0.3,Q1_emp,-483.8717991690682,-179.79310864821724
4.2,0.2,Q1_emp,-488.72494729141766,-184.6462567705667
4.2,0.1,Q1_emp,-496.4612207535888,-192.38253023273785
4.2,0,Q1_emp,-507.16648708692003,-203.08779656606913
4.1,1,Q1_emp,-525.2488053223908,-221.1701148015398
4.1,0.9,Q1_emp,-513.9561617439683,-209.8774712231173
4.1,0.8,Q1_emp,-504.6269033523591,-200.54821283150812
4.1,0.7,Q1_emp,-497.37687538960665,-193.29818486875573
4.1,0.6,Q1_emp,-492.325617353791,-188.24692683294006
4.1,0.5,Q1_emp,-489.5948094621482,-185.51611894129724
4.1,0.4,Q1_emp,-489.30572050266903,-185.22702998181808
4.1,0.3,Q1_emp,-491.57559013069465,-187.4968996098437
4.1,0.2,Q1_emp,-496.5131163083165,-192.43442578746556
4.1,0.1,Q1_emp,-504.21347608515435,-200.1347855643034
4.1,0,Q1_emp,-514.7534978740864,-210.67480735323542
4,1,Q1_emp,-530.2297137882881,-226.1510232674371
4,0.9,Q1_emp,-519.5930847006754,-215.51439417982448
4,0.8,Q1_emp,-510.86167095705304,-206.7829804362021
4,0.7,Q1_emp,-504.144948386594,-200.066257865743
4,0.6,Q1_emp,-499.554934398914,-195.47624387806303
4,0.5,Q1_emp,-497.2046038628971,-193.12591334204615
4,0.4,Q1_emp,-497.2054870698397,-193.12679654898875
4,0.3,Q1_emp,-499.6644227262426,-195.58573220539168
4,0.2,Q1_emp,-504.6796271407392,-200.60093661988827
4,0.1,Q1_emp,-512.3364378600978,-208.25774733924692
4,0,Q1_emp,-522.7032294157459,-218.6245388948949
3.9,1,Q1_emp,-535.6099799255819,-231.53128940473093
3.9,0.9,Q1_emp,-525.637975112712,-221.55928459186094
3.9,0.8,Q1_emp,-517.510761433,-213.43207091214896
3.9,0.7,Q1_emp,-511.33118117785125,-207.25249065700027
3.9,0.6,Q1_emp,-507.2035898489944,-203.12489932814339
3.9,0.5,Q1_emp,-505.2322870077733,-201.15359648692237
3.9,0.4,Q1_emp,-505.5192885716158,-201.4405980507648
3.9,0.3,Q1_emp,-508.161441330793,-204.08275080994207
3.9,0.2,Q1_emp,-513.2470268240273,-209.16833630317643
3.9,0.1,Q1_emp,-520.8521498567637,-216.77345933591283
3.9,0,Q1_emp,-531.0373073029839,-226.95861678213288
3.8,1,Q1_emp,-541.4204270640623,-237.3417365432113
3.8,0.9,Q1_emp,-532.1207838287243,-228.0420933078734
3.8,0.8,Q1_emp,-524.6031494872376,-220.5244589663867
3.8,0.7,Q1_emp,-518.9635188069045,-214.88482828605362
3.8,0.6,Q1_emp,-515.2984996528584,-211.2198091320075
3.8,0.5,Q1_emp,-513.703796770166,-209.62510624931505
3.8,0.4,Q1_emp,-514.2721752931204,-210.19348477226941
3.8,0.3,Q1_emp,-517.0909227871367,-213.01223226628582
3.8,0.2,Q1_emp,-522.238940248339,-218.16024972748806
3.8,0.1,Q1_emp,-529.7837017215302,-225.70501120067917
3.8,0,Q1_emp,-539.7783929831386,-235.6997024622877
3.7,1,Q1_emp,-547.6940639603448,-243.6153734394939
3.7,0.9,Q1_emp,-539.0734006846146,-234.99471016376364
3.7,0.8,Q1_emp,-532.169522711296,-228.09083219044518
3.7,0.7,Q1_emp,-527.07141852977,-222.99272800891896
3.7,0.6,Q1_emp,-523.8679198683562,-219.78922934750523
3.7,0.5,Q1_emp,-522.6462687895353,-218.56757826868426
3.7,0.4,Q1_emp,-523.4902823879353,-219.41159186708438
3.7,0.3,Q1_emp,-526.4781442452438,-222.3994537243928
3.7,0.2,Q1_emp,-531.6799351750849,-227.60124465423388
3.7,0.1,Q1_emp,-539.1550947179826,-235.0764041971316
3.7,0,Q1_emp,-548.9500537156399,-244.87136319478904
3.6,1,Q1_emp,-554.4660249188904,-250.38733439803954
3.6,0.9,Q1_emp,-546.5295580856833,-242.45086756483244
3.6,0.8,Q1_emp,-540.2421549106932,-236.1634643898422
3.6,0.7,Q1_emp,-535.6856988071297,-231.6070082862787
3.6,0.6,Q1_emp,-532.941276680642,-228.86258615979096
3.6,0.5,Q1_emp,-532.0878523079272,-228.0091617870763
3.6,0.4,Q1_emp,-533.2006358658173,-229.1219453449663
3.6,0.3,Q1_emp,-536.3491833415906,-232.27049282073958
3.6,0.2,Q1_emp,-541.5953204921291,-237.51662997127806
3.6,0.1,Q1_emp,-548.991041846088,-244.91235132523713
3.6,0,Q1_emp,-558.5765682397634,-254.49787771891246
3.5,1,Q1_emp,-561.77342496295,-257.694734442099
3.5,0.9,Q1_emp,-554.5246482511619,-250.44595773031102
3.5,0.8,Q1_emp,-548.8546925321076,-244.7760020112567
3.5,0.7,Q1_emp,-544.8383014220769,-240.75961090122595
3.5,0.6,Q1_emp,-542.5489099892453,-238.47021946839442
3.5,0.5,Q1_emp,-542.0574403167956,-237.97874979594468
3.5,0.4,Q1_emp,-543.4308738622647,-239.35218334141365
3.5,0.3,Q1_emp,-546.7306348219824,-242.65194430113146
3.5,0.2,Q1_emp,-552.0108622350788,-247.93217171422776
3.5,0.1,Q1_emp,-559.3166871845485,-255.23799666369752
3.5,0,Q1_emp,-568.682653233412,-264.60396271256116
3.4,1,Q1_emp,-569.6551048833277,-265.57641436247684
3.4,0.9,Q1_emp,-563.0954303610162,-259.0167398401653
3.4,0.8,Q1_emp,-558.0418317500358,-253.96314122918494
3.4,0.7,Q1_emp,-554.5619454877877,-250.48325496693684
3.4,0.6,Q1_emp,-552.7217103997474,-248.6430198788965
3.4,0.5,Q1_emp,-552.5842947876712,-248.5056042668203
3.4,0.4,Q1_emp,-554.2088647665898,-250.13017424573883
3.4,0.3,Q1_emp,-557.6492258501233,-253.57053532927245
3.4,0.2,Q1_emp,-562.9524001403031,-258.8737096194521
3.4,0.1,Q1_emp,-570.157227599029,-266.07853707817804
3.4,0,Q1_emp,-579.293093935122,-275.214403414271
3.3,1,Q1_emp,-578.1512370480827,-274.07254652723174
3.3,0.9,Q1_emp,-572.2796004855823,-268.20090996473124
3.3,0.8,Q1_emp,-567.8388609130171,-263.76017039216623
3.3,0.7,Q1_emp,-564.8896496671524,-260.8109591463015
3.3,0.6,Q1_emp,-563.4906273634281,-259.41193684257706
3.3,0.5,Q1_emp,-563.6975459539234,-259.6188554330725
3.3,0.4,Q1_emp,-565.5622022040897,-261.48351168323876
3.3,0.3,Q1_emp,-569.1313108285157,-265.05262030766477
3.3,0.2,Q1_emp,-574.4453461857343,-270.36665566488324
3.3,0.1,Q1_emp,-581.5374186969203,-277.4587281760695
3.3,0,Q1_emp,-590.4322610300434,-286.3535705091925
3.2,1,Q1_emp,-587.3027593991272,-283.22406887827634
3.2,0.9,Q1_emp,-582.1151944020266,-278.0365038811757
3.2,0.8,Q1_emp,-578.2810408436845,-274.20235032283364
3.2,0.7,Q1_emp,-575.8540971964765,-271.77540667562545
3.2,0.6,Q1_emp,-574.8860248709536,-270.8073343501027
3.2,0.5,Q1_emp,-575.4255435901485,-271.34685306929765
3.2,0.4,Q1_emp,-577.5175560915309,-273.43886557067987
3.2,0.3,Q1_emp,-581.2022259558241,-277.1235354349731
3.2,0.2,Q1_emp,-586.5140460779836,-282.43535555713277
3.2,0.1,Q1_emp,-593.4809464496021,-289.40225592875123
3.2,0,Q1_emp,-602.1234954140493,-298.0448048931983
3.1,1,Q1_emp,-597.1506027215269,-293.07191220067585
3.1,0.9,Q1_emp,-592.6397918093045,-288.5611012884536
3.1,0.8,Q1_emp,-589.402794512957,-285.32410399210613
3.1,0.7,Q1_emp,-587.4868178404628,-283.4081273196119
3.1,0.6,Q1_emp,-586.9368610553502,-282.85817053449915
3.1,0.5,Q1_emp,-587.7950385126109,-283.71634799175996
3.1,0.4,Q1_emp,-590.0998595081535,-286.0211689873025
3.1,0.3,Q1_emp,-593.8854844354089,-289.8067939145579
3.1,0.2,Q1_emp,-599.1809854269073,-295.10229490605644
3.1,0.1,Q1_emp,-606.0096467054464,-301.9309561845954
3.1,0,Q1_emp,-614.3883432032484,-310.3096526823975
3,1,Q1_emp,-607.7346759016491,-303.6559853807981
3,0.9,Q1_emp,-603.8894908453909,-299.81080032454
3,0.8,Q1_emp,-601.2366786194297,-297.15798809857876
3,0.7,Q1_emp,-599.8171624166758,-295.73847189582494
3,0.6,Q1_emp,-599.6696699686628,-295.5909794478119
3,0.5,Q1_emp,-600.8301747392003,-296.7514842183494
3,0.4,Q1_emp,-603.33131355914,-299.25262303828896
3,0.3,Q1_emp,-607.2017958228556,-303.1231053020048
3,0.2,Q1_emp,-612.4658249838255,-308.38713446297453
3,0.1,Q1_emp,-619.1425574425342,-315.0638669216833
3,0,Q1_emp,-627.2456259059223,-323.1669353850715
2.9,1,Q1_emp,-619.0925765728218,-315.0138860519708
2.9,0.9,Q1_emp,-615.8976251827064,-311.8189346618554
2.9,0.8,Q1_emp,-613.8121135210375,-309.73342300018663
2.9,0.7,Q1_emp,-612.8710498693139,-308.792359348463
2.9,0.6,Q1_emp,-613.107328463019,-309.028637942168
2.9,0.5,Q1_emp,-614.5512776481538,-310.4725871273029
2.9,0.4,Q1_emp,-617.2301974612423,-313.15150694039136
2.9,0.3,Q1_emp,-621.1678981297763,-317.0892076089254
2.9,0.2,Q1_emp,-626.3842544579768,-322.3055639371258
2.9,0.1,Q1_emp,-632.8947936966878,-328.81610317583693
2.9,0,Q1_emp,-640.710335653991,-336.63164513314
2.8,1,Q1_emp,-631.2580015517967,-327.1793110309457
2.8,0.9,Q1_emp,-628.6932034759279,-324.6145129550769
2.8,0.8,Q1_emp,-627.1538558261078,-323.0751653052569
2.8,0.7,Q1_emp,-626.6694749897277,-322.59078446887685
2.8,0.6,Q1_emp,-627.2675993948864,-323.18890887403546
2.8,0.5,Q1_emp,-628.9734318576317,-324.89474133678084
2.8,0.4,Q1_emp,-631.8094794919208,-327.7307889710699
2.8,0.3,Q1_emp,-635.7951996857136,-331.71650916486266
2.8,0.2,Q1_emp,-640.94666273747,-336.86797221661897
2.8,0.1,Q1_emp,-647.2762433026077,-343.19755278175677
2.8,0,Q1_emp,-654.7923534537551,-350.7136629329042
2.7,1,Q1_emp,-644.2588441478127,-340.18015362696184
2.7,0.9,Q1_emp,-642.2990637498273,-338.22037322897637
2.7,0.8,Q1_emp,-641.2802108035701,-337.20152028271906
2.7,0.7,Q1_emp,-641.2267777020925,-337.14808718124146
2.7,0.6,Q1_emp,-642.1614551051442,-338.08276458429333
2.7,0.5,Q1_emp,-644.1048551513452,-340.0261646304942
2.7,0.4,Q1_emp,-647.0752368841113,-342.9965463632603
2.7,0.3,Q1_emp,-651.0882400194815,-347.00954949863063
2.7,0.2,Q1_emp,-656.1566344129044,-352.0779438920534
2.7,0.1,Q1_emp,-662.2900934742022,-358.2114029533512
2.7,0,Q1_emp,-669.4950001309376,-365.4163096100866
2.6,1,Q1_emp,-658.1149850153244,-354.03629449447345
2.6,0.9,Q1_emp,-656.7297544856798,-352.6510639648289
2.6,0.8,Q1_emp,-656.2010004924693,-352.12230997161834
2.6,0.7,Q1_emp,-656.5486930890904,-352.4700025682394
2.6,0.6,Q1_emp,-657.7912029193741,-353.7125123985232
2.6,0.5,Q1_emp,-659.9450921138474,-355.86640159299657
2.6,0.4,Q1_emp,-663.0249096585575,-358.9462191377066
2.6,0.3,Q1_emp,-667.0429955419854,-362.9643050211344
2.6,0.2,Q1_emp,-672.0092986863606,-367.93060816550957
2.6,0.1,Q1_emp,-677.9312141616734,-373.85252364082254
2.6,0,Q1_emp,-684.8134453517092,-380.7347548308583
2.5,1,Q1_emp,-672.8358105419303,-368.75712002107946
2.5,0.9,Q1_emp,-671.989180305928,-367.9104897850771
2.5,0.8,Q1_emp,-671.9153284149198,-367.83663789406893
2.5,0.7,Q1_emp,-672.6302253117325,-368.55153479088165
2.5,0.6,Q1_emp,-674.1484574284156,-370.06976690756466
2.5,0.5,Q1_emp,-676.4830732832198,-372.4043827623689
2.5,0.4,Q1_emp,-679.6454347641335,-375.5667442432826
2.5,0.3,Q1_emp,-683.6450765454447,-379.5663860245937
2.5,0.2,Q1_emp,-688.4895769678168,-384.4108864469659
2.5,0.1,Q1_emp,-694.1844439682457,-390.1057534473947
2.5,0,Q1_emp,-700.7330197140817,-396.6543291932308
2.4,1,Q1_emp,-688.4175278176782,-384.3388372968273
2.4,0.9,Q1_emp,-688.0680830851667,-383.9893925643158
2.4,0.8,Q1_emp,-688.4092127864972,-384.33052226564615
2.4,0.7,Q1_emp,-689.4534178163024,-385.37472729545135
2.4,0.6,Q1_emp,-691.2120319879507,-387.1333414670997
2.4,0.5,Q1_emp,-693.6951119462792,-389.6164214254282
2.4,0.4,Q1_emp,-696.9113320620148,-392.8326415411639
2.4,0.3,Q1_emp,-700.8678862669376,-396.7891957460866
2.4,0.2,Q1_emp,-705.5703989877296,-401.4917084668787
2.4,0.1,Q1_emp,-711.0228474576875,-406.9441569368365
2.4,0,Q1_emp,-717.2274976982143,-413.1488071773634
2.3,1,Q1_emp,-704.8403867456817,-400.7616962248308
2.3,0.9,Q1_emp,-704.9414676446221,-400.86277712377125
2.3,0.8,Q1_emp,-705.6531956022535,-401.57450508140266
2.3,0.7,Q1_emp,-706.9851251885717,-402.9064346677209
2.3,0.6,Q1_emp,-708.9458526493584,-404.86716212850735
2.3,0.5,Q1_emp,-711.5429396054737,-407.46424908462274
2.3,0.4,Q1_emp,-714.7828410510747,-410.7041505302237
2.3,0.3,Q1_emp,-718.6708389108435,-414.5921483899925
2.3,0.2,Q1_emp,-723.2109825109846,-419.1322919901337
2.3,0.1,Q1_emp,-728.4060373673236,-424.3273468464728
2.3,0,Q1_emp,-734.2574436813009,-430.17875316044984
2.2,1,Q1_emp,-722.0659648422342,-417.98727432138327
2.2,0.9,Q1_emp,-722.5661219640477,-418.48743144319684
2.2,0.8,Q1_emp,-723.6000720477014,-419.52138152685035
2.2,0.7,Q1_emp,-725.1749258616369,-421.0962353407859
2.2,0.6,Q1_emp,-727.2970288196359,-423.2183382987849
2.2,0.5,Q1_emp,-729.9719099240949,-425.8932194032439
2.2,0.4,Q1_emp,-733.2042341423349,-429.12554362148404
2.2,0.3,Q1_emp,-736.9977589954843,-432.91906847463343
2.2,0.2,Q1_emp,-741.355296178739,-437.27660565788807
2.2,0.1,Q1_emp,-746.2786790446629,-442.19998852381207
2.2,0,Q1_emp,-751.7687367607864,-447.6900462399354
2.1,1,Q1_emp,-740.0347137808286,-435.9560232599777
2.1,0.9,Q1_emp,-740.8784203610381,-436.79972984018724
2.1,0.8,Q1_emp,-742.1829188734881,-438.1042283526373
2.1,0.7,Q1_emp,-743.9533453680581,-439.87465484720707
2.1,0.6,Q1_emp,-746.194242315536,-442.115551794685
2.1,0.5,Q1_emp,-748.9095257642547,-444.83083524340384
2.1,0.4,Q1_emp,-752.1024550649937,-448.0237645441428
2.1,0.3,Q1_emp,-755.7756056247017,-451.6969151038507
2.1,0.2,Q1_emp,-759.9308451619893,-455.85215464113827
2.1,0.1,Q1_emp,-764.5693139353288,-460.49062341447785
2.1,0,Q1_emp,-769.6914093956291,-465.61271887477807
2,1,Q1_emp,-758.6640019151579,-454.58531139430704
2,0.9,Q1_emp,-759.7926280227932,-455.7139375019422
2,0.8,Q1_emp,-761.3136258381649,-457.2349353173139
2,0.7,Q1_emp,-763.230581537629,-459.15189101677794
2,0.6,Q1_emp,-765.5466350910939,-461.46794457024305
2,0.5,Q1_emp,-768.2644600541802,-464.1857695333293
2,0.4,Q1_emp,-771.3862451683724,-467.3075546475214
2,0.3,Q1_emp,-774.913678026981,-470.83498750612995
2,0.2,Q1_emp,-778.8479310659106,-474.7692405450597
2,0.1,Q1_emp,-783.1896501320577,-479.11095961120674
2,0,Q1_emp,-787.938945867549,-483.8602553466982
1.9,1,Q1_emp,-777.8469057474356,-473.7682152265846
1.9,0.9,Q1_emp,-779.1999393132231,-475.1212487923722
1.9,0.8,Q1_emp,-780.8821444655247,-476.80345394467383
1.9,0.7,Q1_emp,-782.8959300016213,-478.81723948077035
1.9,0.6,Q1_emp,-785.2433803288567,-481.16468980800585
1.9,0.5,Q1_emp,-787.9262436426517,-483.8475531218008
1.9,0.4,Q1_emp,-790.945921302784,-486.867230781933
1.9,0.3,Q1_emp,-794.3034585435284,-490.22476802267744
1.9,0.2,Q1_emp,-797.9995366509988,-493.9208461301478
1.9,0.1,Q1_emp,-802.0344667353058,-497.95577621445483
1.9,0,Q1_emp,-806.4081852155982,-502.32949469474727
1.8,1,Q1_emp,-797.4519974119822,-493.37330689113134
1.8,0.9,Q1_emp,-798.9684732591721,-494.88978273832123
1.8,0.8,Q1_emp,-800.7566568989172,-496.67796637806634
1.8,0.7,Q1_emp,-802.8180950311237,-498.7394045102727
1.8,0.6,Q1_emp,-805.1541068633612,-501.0754163425102
1.8,0.5,Q1_emp,-807.7657775812108,-503.68708706035983
1.8,0.4,Q1_emp,-810.6539525649059,-506.5752620440549
1.8,0.3,Q1_emp,-813.8192324186638,-509.7405418978129
1.8,0.2,Q1_emp,-817.2619688766827,-513.1832783558316
1.8,0.1,Q1_emp,-820.982261645838,-516.9035711249869
1.8,0,Q1_emp,-824.9799562395867,-520.9012657187357
1.7,1,Q1_emp,-817.3243382671218,-513.2456477462708
1.7,0.9,Q1_emp,-818.9444121378513,-514.8657216170002
1.7,0.8,Q1_emp,-820.7848300317991,-516.7061395109481
1.7,0.7,Q1_emp,-822.8465332917181,-518.767842770867
1.7,0.6,Q1_emp,-825.1303098040746,-521.0516192832237
1.7,0.5,Q1_emp,-827.6367906233504,-523.5581001024995
1.7,0.4,Q1_emp,-830.3664470316897,-526.2877565108388
1.7,0.3,Q1_emp,-833.3195880638852,-529.2408975430342
1.7,0.2,Q1_emp,-836.4963585260273,-532.4176680051762
1.7,0.1,Q1_emp,-839.8967375338943,-535.8180470130433
1.7,0,Q1_emp,-843.5205375942903,-539.4418470734392
1.6,1,Q1_emp,-837.2878179361559,-533.2091274153049
1.6,0.9,Q1_emp,-838.9544012465708,-534.8757107257197
1.6,0.8,Q1_emp,-840.7962550848868,-536.7175645640357
1.6,0.7,Q1_emp,-842.8139157614346,-538.7352252405836
1.6,0.6,Q1_emp,-845.0078203403712,-540.9291298195201
1.6,0.5,Q1_emp,-847.3783050242419,-543.2996145033908
1.6,0.4,Q1_emp,-849.9256037753942,-545.8469132545431
1.6,0.3,Q1_emp,-852.6498471866043,-548.5711566657533
1.6,0.2,Q1_emp,-855.551061612375,-551.4723710915239
1.6,0.1,Q1_emp,-858.6291685712401,-554.5504780503891
1.6,0,Q1_emp,-861.8839844280867,-557.8052939072356
1.5,1,Q1_emp,-857.1488764243644,-553.0701859035136
1.5,0.9,Q1_emp,-858.8092327890222,-554.7305422681711
1.5,0.8,Q1_emp,-860.606083576401,-556.5273930555501
1.5,0.7,Q1_emp,-862.5397090902798,-558.4610185694287
1.5,0.6,Q1_emp,-864.610328320852,-560.5316378000009
1.5,0.5,Q1_emp,-866.8180982400388,-562.7394077191877
1.5,0.4,Q1_emp,-869.1631132163685,-565.0844226955176
1.5,0.3,Q1_emp,-871.6454045540106,-567.5667140331595
1.5,0.2,Q1_emp,-874.2649401601542,-570.1862496393032
1.5,0.1,Q1_emp,-877.0216243444098,-572.9429338235589
1.5,0,Q1_emp,-879.9152977533882,-575.8366072325373
1.4,1,Q1_emp,-876.7015234013496,-572.6228328804987
1.4,0.9,Q1_emp,-878.3087229505824,-574.2300324297314
1.4,0.8,Q1_emp,-880.019765258914,-575.941074738063
1.4,0.7,Q1_emp,-881.8347796616137,-577.7560891407628
1.4,0.6,Q1_emp,-883.7538594634673,-579.6751689426162
1.4,0.5,Q1_emp,-885.7770616651437,-581.6983711442927
1.4,0.4,Q1_emp,-887.9044067452278,-583.8257162243767
1.4,0.3,Q1_emp,-890.1358784994364,-586.0571879785855
1.4,0.2,Q1_emp,-892.4714239383748,-588.3927334175237
1.4,0.1,Q1_emp,-894.9109532449924,-590.8322627241414
1.4,0,Q1_emp,-897.4543397927129,-593.3756492718619
1.3,1,Q1_emp,-895.7334381821995,-591.6547476613484
1.3,0.9,Q1_emp,-897.2475721059612,-593.1688815851103
1.3,0.8,Q1_emp,-898.8386843367358,-594.7599938158849
1.3,0.7,Q1_emp,-900.5068227976994,-596.4281322768484
1.3,0.6,Q1_emp,-902.2520153730663,-598.1733248522153
